EqDiameter,Sphericity,Normalized Density
0.116818,1.15027,0.00829237332296208
0.116818,1.15027,0.37984855379710236
0.116818,1.15027,0.43326121853008215
0.116818,1.15027,0.4131835578116743
0.116818,1.15027,0.46487340646070735
0.116818,1.15027,0.2626770839182406
0.116818,1.15027,0.2782243410399917
0.116818,1.15027,0.13439315068726587
0.116818,1.15027,0.7852850967185124
0.116818,1.15027,0.40164363455131097
0.116818,1.15027,0.14049614733585797
0.116818,1.15027,0.9904838651573902
0.116818,1.15027,0.411663883849179
0.116818,1.15027,0.7015029165462743
0.116818,1.15027,0.35631885207699526
0.32979,1.01342,0.6855180867132997
0.34384,1.0033,0.20623264862285803
0.161994,0.992964,0.31156539620698853
0.180136,0.981006,0.6900401147571406
0.24741,0.956173,0.5565540742748034
0.348277,0.967438,0.14101936339486446
0.35613,0.974994,0.9367932020785904
0.22167699999999999,0.962322,0.6977436531097616
0.282661,0.953952,0.21184648965167452
0.2699,0.954107,0.23790537834389103
0.320578,1.0187,0.34675620799917767
0.26620299999999997,0.954322,0.06688762177534488
0.35613,0.988311,0.8135402599639019
0.32732900000000004,1.01458,0.3430256359153754
0.192862,0.974212,0.2589633228283219
0.262399,0.954635,0.4968815585100476
0.180136,0.981217,0.5463086522897294
0.33851400000000004,0.963117,0.21013167294206794
0.310803,1.0241,0.30630202606584805
0.34607299999999996,1.00071,0.14168169580555118
0.35402300000000003,0.991556,0.15991825292323691
0.31171699999999997,0.956663,0.6323829582266045
0.197511,0.972157,0.0007962709840028153
0.352604,0.993089,0.32361459534858783
0.35402300000000003,0.974299,0.3567542975335074
0.355431,0.987427,0.19799975089406
0.34308900000000003,0.965935,0.31156539620698853
0.323988,0.959399,0.0065741810574452345
0.35613,0.979608,0.6753507219220188
0.128575,1.023,0.6753507219220188
0.128575,1.023,0.004886928046851314
0.317093,0.957996,0.536516407026036
0.35613,0.980589,0.22977115469357645
0.236837,0.958965,0.15572977090905007
0.287027,1.03629,0.04671876710895184
0.261106,0.955342,0.008206038263693089
0.35472800000000004,0.987975,0.5780069936064228
0.35472800000000004,0.987931,0.1343725047349676
0.352604,0.991803,0.42774234696652386
0.319714,1.01845,0.6658238124426882
0.349006,0.970182,0.773390578874743
0.35472800000000004,0.977232,0.08180961625181152
0.235247,0.959467,0.21184648965167452
0.19975600000000002,0.971546,0.016262132438136442
0.25715,0.955878,0.5709107661766466
0.19975600000000002,0.971578,0.2607332363875812
0.128575,1.02326,0.5491174203266506
0.35402300000000003,0.98877,0.3249278363958004
0.35402300000000003,0.988431,0.00040998202769014036
0.128575,1.02335,0.9329039415977148
0.332215,1.0103,0.5916865291750744
0.348277,0.996807,0.24373366362783264
0.352604,0.990986,0.13439315068726587
0.241482,0.958331,0.12818581246415184
0.346811,0.998224,0.4453527369111462
0.279296,0.955018,0.9047477801629378
0.187978,0.9776,0.12063580064601151
0.128575,1.02344,0.11450169134573274
0.279296,0.955051,0.31675330995431505
0.341578,1.003,0.8745012643361826
0.336961,0.964231,0.8486423019550533
0.285948,0.955261,0.25331473783567504
0.223465,0.962925,0.6939975937639166
0.336961,1.00656,0.000419418017865488
0.30037200000000003,0.956323,0.20145181657594294
0.293337,1.03258,0.08118981611859417
0.340053,1.00406,0.7766836890808021
0.310803,1.02311,0.26225946178187987
0.344588,0.999939,0.16876416403237304
0.351174,0.991953,0.257573184850091
0.22167699999999999,0.963702,0.645498025546443
0.278156,0.955504,0.11450169134573274
0.26620299999999997,0.955864,0.21184648965167452
0.259801,0.956338,0.14101936339486446
0.349731,0.973221,0.41857628623387927
0.195214,0.974358,0.16980032736667977
0.33928500000000006,1.00408,0.1605770468582983
0.340053,0.966474,0.5379208978917701
0.342335,1.00133,0.9735115492989325
0.32143700000000003,0.9603,0.416259501264706
0.348277,0.994977,0.7565064000919681
0.347546,0.971446,0.6057992043433121
0.353315,0.981263,0.9843471374603077
0.34607299999999996,0.997462,0.951882934343484
0.17736400000000002,0.984273,0.0866151041717566
0.30988400000000005,0.958247,0.7195663613113555
0.33460500000000004,0.964543,0.006187663146644663
0.17736400000000002,0.98436,0.7689585501828566
0.330602,0.96316,0.05174679691858434
0.349731,0.992288,0.06792718039040814
0.336961,1.00542,0.6881726409254857
0.25848200000000005,0.956852,0.9212062918403897
0.238405,0.959865,0.32361459534858783
0.323988,0.961369,0.6985968673304248
0.352604,0.98136,0.8689206815930051
0.279296,0.956001,0.08634813195940003
0.15494200000000002,1.00013,0.003092604583582703
0.352604,0.983282,0.5874370818799689
0.19975600000000002,0.972588,0.9265868935756566
0.348277,0.993951,0.03224128590463937
0.344588,0.998353,0.019267735116985478
0.349731,0.97494,0.11450169134573274
0.29538200000000003,1.03081,0.13133539881786754
0.17736400000000002,0.984574,0.5102318882810271
0.347546,0.994637,0.14101936339486446
0.138503,1.01445,0.9884530589092432
0.323142,0.961405,0.04013528994376731
0.348277,0.993386,0.21184648965167452
0.225224,0.963379,0.8311003912590033
0.10993000000000001,1.04729,0.828149714058617
0.333812,1.00725,0.05817944059731462
0.15494200000000002,1.00043,0.14468792296020005
0.138503,1.01465,0.4854218847112701
0.348277,0.992795,0.8146041656999141
0.346811,0.973297,0.08081596712823562
0.34607299999999996,0.995404,0.8805908484632421
0.226957,0.963168,0.49040630064593044
0.284861,0.95673,0.01626201168021495
0.33851400000000004,1.0031,0.3384653746261305
0.206204,0.970364,0.41344103369323726
0.30135,0.958133,0.719861352898557
0.33851400000000004,1.00281,0.9658567596512095
0.190451,0.97772,0.9830075782500083
0.21422,0.967367,0.8874224742332849
0.238405,0.960618,0.9339107931226477
0.168481,0.990856,0.17898463877680348
0.34384,0.997415,0.43181482908443203
0.340053,0.968909,0.7884492560306623
0.138503,1.01503,0.9516734548563859
0.350454,0.982242,0.4290145209291366
0.31884500000000005,1.0167,0.08050546681857669
0.314428,1.01937,0.32361459534858783
0.333812,1.00632,0.6013767095598003
0.323142,0.962585,0.9550511468884914
0.182825,0.982092,0.5506642234340028
0.349731,0.986015,0.08902102118229707
0.33774000000000004,1.00297,0.0001150155314817406
0.349731,0.985776,0.14101936339486446
0.34607299999999996,0.993787,0.6045390975944103
0.34081700000000004,0.97002,0.9682293612097923
0.344588,0.995716,0.9770941526617098
0.34308900000000003,0.997448,0.11450169134573274
0.288098,0.957545,0.36430702484881866
0.161994,0.99576,0.25331473783567504
0.34533200000000003,0.994486,0.004849944161157854
0.328974,1.0096,0.09778787749857107
0.10205,1.13812,0.07814832215372998
0.21986000000000003,0.965943,0.13439315068726587
0.10205,1.13794,0.1314772588506033
0.10205,1.13794,0.8038291681396018
0.10205,1.13794,0.08571090799196843
0.10205,1.13794,0.10041356444754368
0.171545,0.989273,0.46589935393763793
0.10205,1.13776,0.7535689116924875
0.171545,0.989321,0.9361220908758732
0.27349900000000005,0.957507,0.11450169134573274
0.197511,0.974873,0.5753951745994352
0.347546,0.989478,0.21424434182040786
0.25444300000000003,0.958865,0.9782604926187315
0.335394,1.00403,0.05615998520228588
0.314428,1.0187,0.14101936339486446
0.10993000000000001,1.14097,0.3023948879568056
0.10993000000000001,1.14097,0.33180159796378644
0.10993000000000001,1.14097,0.5727581414252677
0.10993000000000001,1.14097,0.01040284428031697
0.142974,1.01161,0.07254619269611347
0.10993000000000001,1.14081,0.536516407026036
0.10993000000000001,1.14081,0.8829951749729034
0.10993000000000001,1.14081,0.5992659041243217
0.10993000000000001,1.14081,0.14101936339486446
0.171545,0.98955,0.6098231180914487
0.171545,0.98955,0.5320495517816882
0.245955,0.960136,0.049762747205722525
0.259801,0.9585,0.3323296747580306
0.34533200000000003,0.992647,0.914506208713986
0.34384,0.994878,0.05441747836984951
0.34607299999999996,0.976954,0.007518893834526361
0.307092,0.960259,0.8024808049119612
0.230345,0.963446,0.4706962520360268
0.307092,1.02282,0.49254797579411047
0.31262599999999996,1.01952,0.5415895828307091
0.33851400000000004,0.970347,0.11457807274502677
0.33774000000000004,0.969877,0.7394536669731006
0.33141000000000004,0.966776,0.5590555429189245
0.341578,0.997122,0.9632863605867491
0.323142,1.01261,0.42188727283991473
0.195214,0.976494,0.023199174387125557
0.308028,1.02201,0.0004993499957826544
0.323988,1.01196,0.9671314117637285
0.335394,1.0031,0.4101088668551909
0.116818,1.03998,0.07375121152281335
0.116818,1.03998,0.14101936339486446
0.128575,1.02625,0.6890931422679676
0.346811,0.986134,0.8665552178662521
0.328974,0.966352,0.7015029165462743
0.264947,0.958637,0.6588141012368274
0.323988,1.01177,0.7896604473379752
0.341578,0.973645,0.4013389754303663
0.168481,0.992093,0.07052127274109457
0.174503,0.988157,0.6191183766548215
0.223465,0.965765,0.17397632373287325
0.319714,1.01459,0.4222002060190851
0.233636,0.963113,0.5358788956206564
0.182825,0.983205,0.8918655606456267
0.192862,0.977877,0.9862778776968797
0.174503,0.988292,0.07906251203675632
0.293337,0.959358,0.005357744505000836
0.30520200000000003,0.960798,0.9723548637763693
0.317971,1.01548,0.8146010088236626
0.344588,0.990667,0.7070763707754558
0.34607299999999996,0.984476,0.842330455545767
0.180136,0.984937,0.4103380302457543
0.31171699999999997,1.01934,0.766805591880727
0.210288,0.97045,0.5055090243758807
0.31884500000000005,1.01481,0.151670483523278
0.34533200000000003,0.987881,0.5588367786100615
0.319714,1.0142,0.11130236653211731
0.116818,1.04054,0.8141261838214552
0.317971,1.01528,0.060749633255994084
0.341578,0.994968,0.9577533697527854
0.255803,0.959877,0.16636018376798697
0.33460500000000004,1.0026,0.7337014251599924
0.34533200000000003,0.986037,0.7171735718806673
0.32732900000000004,1.00858,0.11450169134573274
0.34533200000000003,0.984734,0.6031566399296995
0.34533200000000003,0.984421,0.10282060975127698
0.335394,1.00174,0.3787356630944124
0.180136,0.985186,0.017324004831567624
0.342335,0.993329,0.5358788956206564
0.180136,0.98523,0.9835357663036686
0.275847,0.959048,0.595098615542861
0.333812,1.00308,0.1319251947470497
0.333812,1.00301,0.4324988315756838
0.212272,0.970048,0.3626114864775153
0.323142,1.0114,0.14101936339486446
0.29230399999999995,0.95987,0.940209584709667
0.314428,1.01717,0.14153011814118197
0.32143700000000003,1.01255,0.7550174504867428
0.33851400000000004,0.998044,0.5345697516331621
0.302323,1.02442,0.7007979074103253
0.341578,0.993827,0.13439315068726587
0.10205,1.13334,0.6121011555376822
0.342335,0.992424,0.07635057389095633
0.344588,0.985194,0.38029686103760363
0.332215,1.00416,0.13055975340104756
0.264947,0.959539,0.2275545544297
0.315321,1.01649,0.2749592827563135
0.21986000000000003,0.967649,0.005654595956376172
0.302323,0.961206,0.574850328929576
0.285948,0.959624,0.14101936339486446
0.33851400000000004,0.973633,0.48409472122779174
0.171545,0.990835,0.8477712469970748
0.244482,0.961839,0.2422923897070266
0.32732900000000004,1.00798,0.13439315068726587
0.34384,0.987961,0.31156539620698853
0.138503,1.01718,0.14101936339486446
0.34081700000000004,0.994038,0.21184648965167452
0.34384,0.985935,0.22661546483212425
0.138503,1.01726,0.9344720954579417
0.34384,0.984513,0.8640467294329359
0.34308900000000003,0.98062,0.8824407864626155
0.187978,0.981292,0.14101936339486446
0.116818,1.13749,0.9999295404283379
0.116818,1.13749,0.5484701587112693
0.116818,1.13749,0.42046017537325636
0.116818,1.13749,0.31156539620698853
0.116818,1.13749,0.13538093188975678
0.116818,1.13749,0.21184648965167452
0.116818,1.13749,0.2286108770165225
0.116818,1.13749,0.01772943280121953
0.116818,1.13749,0.03531856095779484
0.116818,1.13749,0.7666915217231257
0.116818,1.13749,0.8425551934246469
0.116818,1.13749,0.38385339750433095
0.116818,1.13749,0.3111757945613367
0.116818,1.13749,0.5874370818799689
0.116818,1.13749,0.6273395788896565
0.116818,1.13749,0.26016518529280475
0.116818,1.13749,0.4002010916776313
0.116818,1.13749,0.44122813015804047
0.116818,1.13749,0.3301420803234035
0.116818,1.13749,0.11450169134573274
0.116818,1.13749,0.9415323511081954
0.319714,0.965196,0.3789989427607695
0.33851400000000004,0.996876,0.3594169608426997
0.34308900000000003,0.981623,0.8898777905036194
0.30037200000000003,1.0251,0.14101936339486446
0.304248,0.961926,0.06169126861905095
0.340053,0.976235,0.4002010916776313
0.32979,1.00549,0.8888799165669974
0.342335,0.979938,0.9234730517820796
0.328974,1.00611,0.8747230072628269
0.210288,0.971328,0.7104433597082257
0.303288,0.961856,0.16619959772806417
0.299387,1.02553,0.138033818535766
0.340053,0.977135,0.7738747358895283
0.342335,0.987527,0.8264168395256689
0.19975600000000002,0.975925,0.7112340134549997
0.342335,0.983253,0.14101936339486446
0.314428,1.0161,0.9818475196643152
0.233636,0.964678,0.718462168524372
0.18543700000000002,0.983188,0.7022062027065761
0.33851400000000004,0.995068,0.32653514463392896
0.30988400000000005,1.01888,0.08872425627433625
0.15116100000000002,1.00659,0.8353326251798268
0.15116100000000002,1.00659,0.5320216014926312
0.33851400000000004,0.995004,0.9047731575494679
0.34081700000000004,0.990692,0.25331473783567504
0.314428,0.964741,0.849085558120142
0.280426,0.960454,0.33632504625957094
0.33928500000000006,0.977756,0.805814179283197
0.195214,0.978314,0.6047476830722877
0.31621,1.01459,0.7518354423746534
0.33928500000000006,0.978115,0.9509197611634295
0.33928500000000006,0.993044,0.23754288652787528
0.30037200000000003,1.02436,0.1343725047349676
0.32143700000000003,1.01082,0.9045960709047288
0.317093,0.965846,0.1226819722826331
0.15116100000000002,1.00684,0.4605965182759305
0.32979,0.970748,0.4532340273926382
0.32483,0.968491,0.951862524644573
0.32815300000000003,1.00543,0.11450169134573274
0.187978,0.982114,0.6126601325351448
0.33851400000000004,0.977755,0.09449880804345041
0.33928500000000006,0.992305,0.5044280021681046
0.15116100000000002,1.0069,0.35401924037697535
0.34081700000000004,0.983133,0.5874370818799689
0.340053,0.990122,0.6513162729981256
0.317093,1.01366,0.6026605647387503
0.34081700000000004,0.98663,0.6013767095598003
0.34081700000000004,0.986366,0.21184648965167452
0.34081700000000004,0.986042,0.020209913516456384
0.333015,1.00045,0.882178576180738
0.283765,0.961057,0.9896599970664173
0.236837,0.964588,0.8027415611635283
0.3265,1.00642,0.01700792021589048
0.33928500000000006,0.990964,0.6994064309168186
0.340053,0.98806,0.5573829089553416
0.275847,0.960994,0.1988104026440843
0.319714,1.01147,0.998409550375957
0.291264,0.961799,0.7166212084463617
0.182825,0.985284,0.3280350087660827
0.33141000000000004,1.00159,0.5039653797528485
0.333015,0.999895,0.0408561231009727
0.340053,0.984718,0.2699888038541699
0.304248,0.963617,0.1343725047349676
0.230345,0.966316,0.053123810873675334
0.21422,0.971113,0.9447164605988482
0.31884500000000005,0.967269,0.13439315068726587
0.21422,0.971169,0.4303694653659419
0.287027,0.961761,0.536516407026036
0.33928500000000006,0.987948,0.31156539620698853
0.330602,1.00193,0.2078727965428544
0.32815300000000003,1.00424,0.5874370818799689
0.17736400000000002,0.988745,0.31156539620698853
0.208266,0.973462,0.6994064309168186
0.294363,0.962579,0.9658567596512095
0.33851400000000004,0.98984,0.11450169134573274
0.33774000000000004,0.991405,0.9017336667678342
0.17736400000000002,0.988875,0.9736347194745482
0.133723,1.12896,0.9883397919834894
0.133723,1.12896,0.46085468490303977
0.133723,1.12896,0.09233444783072409
0.133723,1.12896,0.9609226838799655
0.133723,1.12896,0.11450169134573274
0.133723,1.12896,0.1343725047349676
0.133723,1.12896,0.9464265973307289
0.133723,1.12896,0.0007120952166530926
0.133723,1.12896,0.11450169134573274
0.133723,1.12896,0.0008138186239174383
0.133723,1.12896,0.6513162729981256
0.133723,1.12896,0.9459459135263945
0.133723,1.12896,0.05150080003834524
0.133723,1.12896,0.9795728453250954
0.133723,1.12896,0.1572300739773238
0.133723,1.12896,0.5620333915536126
0.133723,1.12896,0.921332313231678
0.133723,1.12896,0.3739201926525352
0.133723,1.12896,0.5804287218213389
0.133723,1.12896,0.8852219839449528
0.133723,1.12896,0.8535365320647798
0.133723,1.12896,0.39234973728224637
0.133723,1.12896,0.20584002596308745
0.133723,1.12896,0.21184648965167452
0.133723,1.12896,0.1855785830981186
0.133723,1.12896,0.6403472724351055
0.133723,1.12896,0.03044606263079004
0.133723,1.12896,0.7133649969772636
0.133723,1.12896,0.9334447356787311
0.133723,1.12896,0.8370964461919429
0.133723,1.12896,0.011339359171538551
0.133723,1.12896,0.380982642185409
0.133723,1.12896,0.5501595290297334
0.133723,1.12896,0.1343725047349676
0.133723,1.12896,0.0529322673275899
0.133723,1.12896,0.08867864534598467
0.133723,1.12896,0.09958181550469279
0.133723,1.12896,0.025476247030354105
0.133723,1.12896,0.017906276853036952
0.133723,1.12896,0.6600463766223137
0.133723,1.12896,0.11450169134573274
0.133723,1.12896,0.11450169134573274
0.133723,1.12896,0.909925504778958
0.133723,1.12896,0.8988247806689484
0.133723,1.12896,0.7839553610896332
0.133723,1.12896,0.5384402072178671
0.133723,1.12896,0.03663940865625995
0.133723,1.12896,0.9519417758874956
0.133723,1.12896,0.4583291299352212
0.133723,1.12896,0.1343725047349676
0.133723,1.12896,0.10860721831652247
0.133723,1.12896,0.658983040665894
0.133723,1.12896,0.23450514196674138
0.133723,1.12896,0.15764944237610595
0.133723,1.12896,0.06460700490796142
0.133723,1.12896,0.8175569490603429
0.133723,1.12896,0.4310392839102465
0.133723,1.12896,0.4944241805111727
0.133723,1.12896,0.7071512509105315
0.133723,1.12896,0.3390968156614577
0.133723,1.12896,0.8366374985451722
0.133723,1.12896,0.8270538009737202
0.133723,1.12896,0.2379574734655738
0.133723,1.12896,0.043193516856178664
0.206204,0.974399,0.11002802338529168
0.201951,0.976185,0.6057992043433121
0.29739800000000005,1.02514,0.004381508660436121
0.271111,0.961626,0.2938267614514603
0.133723,1.12885,0.9253001652877271
0.133723,1.12885,0.25331473783567504
0.133723,1.12885,0.6340832272764896
0.133723,1.12885,0.9964589019163044
0.133723,1.12885,0.8154086358858655
0.133723,1.12885,0.5013080390400497
0.133723,1.12885,0.9684956934597476
0.133723,1.12885,0.7404361415791767
0.133723,1.12885,0.30630202606584805
0.133723,1.12885,0.32361459534858783
0.133723,1.12885,0.5375749211537013
0.133723,1.12885,0.5477787012923315
0.133723,1.12885,0.11450169134573274
0.133723,1.12885,0.2283334604524684
0.133723,1.12885,0.8742919502371205
0.133723,1.12885,0.25331473783567504
0.133723,1.12885,0.28425675428635616
0.133723,1.12885,0.07265638054639353
0.133723,1.12885,0.1594421430173153
0.133723,1.12885,0.7589739462938564
0.133723,1.12885,0.33632504625957094
0.133723,1.12885,0.882704089870463
0.133723,1.12885,0.056061593523408386
0.133723,1.12885,0.970985997983904
0.133723,1.12885,0.2018194074721045
0.317093,1.01258,0.8016935327202639
0.294363,0.962804,0.9886591483068902
0.32143700000000003,1.0093,0.014934209104048751
0.328974,1.00277,0.43617956629459137
0.147181,1.01114,0.7423099695801781
0.320578,1.00985,0.12752100985378959
0.33460500000000004,0.995943,0.32361459534858783
0.333812,0.996985,0.031835374979843074
0.33774000000000004,0.989178,0.9042055411318386
0.328974,1.00244,0.14101936339486446
0.278156,0.961963,0.9674678949874984
0.2041,0.975581,0.4608331792905079
0.271111,0.961954,0.08932555527170888
0.18543700000000002,0.984549,0.06319633806005223
0.333812,0.996663,0.14312222637855332
0.30037200000000003,1.02292,0.978090221133577
0.210288,0.973297,0.8051723595851413
0.158546,1.0022,0.13439315068726587
0.336961,0.989277,0.05077393022191076
0.32979,0.974097,0.778286549014747
0.25848200000000005,0.96282,0.11450169134573274
0.31884500000000005,0.968918,0.6888650099567367
0.335394,0.992872,0.16063842844871062
0.32483,1.00555,0.9423115513710607
0.31262599999999996,0.967005,0.5302383350339149
0.335394,0.99274,0.9086509836832141
0.315321,0.967896,0.3923650675545921
0.128575,1.02993,0.15288869662213878
0.133723,1.02445,0.24373366362783264
0.278156,0.962504,0.1680539606800268
0.335394,0.980919,0.19426115368612373
0.3265,1.00375,0.21184648965167452
0.31262599999999996,1.01469,0.7978299694180159
0.330602,0.975715,0.8576068805485686
0.10993000000000001,1.1304,0.40947151129753395
0.10993000000000001,1.1304,0.3516772737719899
0.10993000000000001,1.1304,0.7348286009838486
0.10993000000000001,1.1304,0.6963835724935696
0.10993000000000001,1.1304,0.14661417600806603
0.10993000000000001,1.1304,0.49438887523916686
0.10993000000000001,1.1304,0.000902534857685429
0.10993000000000001,1.1304,0.8827241807170341
0.10993000000000001,1.1304,0.23003376785099355
0.10993000000000001,1.1304,0.06468648471073603
0.10993000000000001,1.1304,0.7400959439181318
0.10993000000000001,1.1304,0.7358760380141107
0.10993000000000001,1.1304,0.43318135515924583
0.10993000000000001,1.1304,0.6990910719697275
0.10993000000000001,1.1304,0.12408246503373457
0.10993000000000001,1.1304,0.9013691957220012
0.10993000000000001,1.1304,0.336776329111303
0.10993000000000001,1.1304,0.9217975295176499
0.10993000000000001,1.1304,0.7659602022733226
0.10993000000000001,1.1304,0.10449552720310769
0.10993000000000001,1.1304,0.09055142553277196
0.10993000000000001,1.1304,0.7416127484534091
0.10993000000000001,1.1304,0.3609860291435184
0.10993000000000001,1.1304,0.6588638153447963
0.10993000000000001,1.1304,0.5375228834957756
0.190451,0.982452,0.11450169134573274
0.21422,0.972329,0.03090983126759075
0.333015,0.99566,0.9585440783338159
0.21422,0.972357,0.9881613731902434
0.10993000000000001,1.13025,0.8166913928995829
0.10993000000000001,1.13025,0.11450169134573274
0.10993000000000001,1.13025,0.32361459534858783
0.10993000000000001,1.13025,0.6131204405102829
0.10993000000000001,1.13025,0.21184648965167452
0.10993000000000001,1.13025,0.8969365992552809
0.10993000000000001,1.13025,0.5157220861668391
0.10993000000000001,1.13025,0.14101936339486446
0.10993000000000001,1.13025,0.19988945845294195
0.10993000000000001,1.13025,0.5375228834957756
0.330602,0.998856,0.3341857620982153
0.320578,1.0085,0.10899665799197378
0.142974,1.0157,0.3458488031630679
0.323988,1.00554,0.21184648965167452
0.335394,0.990035,0.4854218847112701
0.180136,0.988201,0.25488550516426195
0.212272,0.973133,0.14101936339486446
0.233636,0.96698,0.3058761618514319
0.33460500000000004,0.991878,0.8738486594415692
0.330602,0.976435,0.7404365050746826
0.15116100000000002,1.00867,0.7171735718806673
0.128575,1.03038,0.9614828771864468
0.332215,0.996032,0.8281157732034802
0.30988400000000005,1.016,0.02279473707607315
0.335394,0.987013,0.059023480763225854
0.32229199999999997,1.00665,0.044892752230970806
0.30988400000000005,1.01594,0.12201016673429796
0.30988400000000005,0.967296,0.6637080676916142
0.27349900000000005,0.963035,0.4532718889627087
0.3265,0.973942,0.022936495518844666
0.333812,0.992406,0.12941183279374371
0.32483,1.00412,0.13439315068726587
0.287027,0.963737,0.5177437761357061
0.325667,1.00316,0.017709066052023787
0.33460500000000004,0.988503,0.5281175967974048
0.308959,1.01628,0.47079369322083997
0.241482,0.965847,2.9478224196176535e-05
0.32979,0.998407,0.952243705653016
0.32732900000000004,0.974982,0.1343725047349676
0.317093,1.0104,0.06930649962145476
0.29230399999999995,1.02656,0.1565669003080157
0.333015,0.992646,0.038671968619502284
0.32979,0.998046,0.9315366757279439
0.2041,0.976813,0.4310392839102465
0.333015,0.981733,0.13817640965502664
0.15494200000000002,1.00607,0.2350161712827397
0.291264,1.02709,0.8165942468314316
0.278156,0.963592,0.7708548515574531
0.32143700000000003,1.00653,0.8848167944923416
0.31884500000000005,0.971016,0.6057992043433121
0.319714,1.0079,0.31156539620698853
0.32483,0.974138,0.9189159218144984
0.323988,0.973671,0.5836949751683794
0.122977,1.03759,0.6865074619518182
0.122977,1.03759,0.23274482122059625
0.122977,1.03759,0.00013596384768572303
0.29639299999999996,0.965434,0.8747080162235364
0.32979,0.997187,0.3757127717689648
0.147181,1.01276,0.021144239406843065
0.287027,1.02937,0.06659965289514741
0.298396,0.965799,0.976224167384644
0.33141000000000004,0.994348,0.658066475804121
0.32815300000000003,0.999208,0.926478831113758
0.310803,1.01442,0.4002010916776313
0.310803,1.01439,0.8443156437006384
0.332215,0.982185,0.5385187715719508
0.174503,0.992451,0.8631523226003814
0.328974,0.997917,0.14101936339486446
0.171545,0.994385,0.7300907670319484
0.282661,0.964227,0.5392011054197388
0.29230399999999995,1.0261,0.980240324081917
0.122977,1.03788,0.9779370367085454
0.332215,0.98363,0.9729916159135429
0.197511,0.980161,0.33632504625957094
0.10205,1.12144,0.40085188184076104
0.10205,1.12144,0.6685551049655181
0.317971,0.971497,0.7370930454673447
0.122977,1.03799,0.05378418461621281
0.122977,1.03799,0.12026316994368744
0.122977,1.03799,0.9396986150213114
0.122977,1.03799,0.07906622379625923
0.158546,1.00374,0.13439315068726587
0.19975600000000002,0.979186,0.7110887769907126
0.230345,0.968863,0.21386089809070075
0.180136,0.989274,0.968371002032487
0.32483,1.00214,0.9484910274994893
0.32143700000000003,1.00546,0.1343725047349676
0.192862,0.98246,0.4392191567102665
0.315321,1.01055,0.982892014300512
0.32815300000000003,0.998084,0.524710943397746
0.218012,0.972354,0.5273273542350988
0.32979,0.995468,0.38004516947359346
0.30520200000000003,1.01772,0.9509641665592444
0.332215,0.986481,0.17460887909172038
0.206204,0.976681,0.9969903757122468
0.31621,0.97131,0.718861710530281
0.165301,0.999027,0.3394731980143904
0.317093,1.0088,0.9416095283268708
0.308028,1.01557,0.27629425209045055
0.294363,1.02435,0.002949404917598253
0.165301,0.999182,0.30567390173049014
0.165301,0.999184,0.46589935393763793
0.32979,0.981669,0.8490563644251432
0.302323,1.0192,0.197378571045432
0.168481,0.99703,0.1716789546627551
0.330602,0.991477,0.11450169134573274
0.10993000000000001,1.1262,0.49743348097455786
0.10993000000000001,1.1262,0.6016832206869256
0.10993000000000001,1.1262,0.11450169134573274
0.10993000000000001,1.1262,0.6962209024392177
0.10993000000000001,1.1262,0.8518941887498547
0.10993000000000001,1.1262,0.09489160090628915
0.10993000000000001,1.1262,0.1104749499607562
0.10993000000000001,1.1262,0.21184648965167452
0.10993000000000001,1.1262,0.31156539620698853
0.10993000000000001,1.1262,0.9935484131796868
0.10993000000000001,1.1262,0.7463866458386705
0.27349900000000005,1.03638,0.7425411674271482
0.291264,0.965961,0.4002010916776313
0.10993000000000001,1.12605,0.14101936339486446
0.10993000000000001,1.12605,0.007823564159372359
0.10993000000000001,1.12605,0.9658567596512095
0.10993000000000001,1.12605,0.007036601112062764
0.10993000000000001,1.12605,0.7088469908976542
0.10993000000000001,1.12605,0.33417378553005495
0.22866399999999998,0.969851,0.46440168745070737
0.165301,0.999336,0.6546606425913233
0.27231,0.96478,0.9773529797061133
0.29739800000000005,1.02215,0.4303694653659419
0.195214,0.981853,0.6988019200902029
0.128575,1.03214,0.7834715769722822
0.315321,0.971705,0.9449465440900944
0.10993000000000001,1.12591,0.9650233672769652
0.10993000000000001,1.12591,0.12104845243488875
0.10993000000000001,1.12591,0.14101936339486446
0.10993000000000001,1.12591,0.5212684587979869
0.10993000000000001,1.12591,0.06755459676948339
0.10993000000000001,1.12591,0.278748533868218
0.21422,0.97415,0.7394709335454881
0.128575,1.03223,0.98200100997609
0.264947,0.965,0.36479545776055605
0.10993000000000001,1.12561,0.36338228158728314
0.10993000000000001,1.12561,0.8754141970125664
0.10993000000000001,1.12561,0.05144658052413124
0.10993000000000001,1.12561,0.5624985445968644
0.10993000000000001,1.12561,0.9136805519815097
0.10993000000000001,1.12561,0.3111757945613367
0.10993000000000001,1.12561,0.004859860110282753
0.10993000000000001,1.12561,0.8905747262328724
0.10993000000000001,1.12561,0.5992399816125384
0.10993000000000001,1.12561,0.9330428292844596
0.10993000000000001,1.12561,0.7890733799420648
0.10993000000000001,1.12561,0.1060377789579847
0.10993000000000001,1.12561,0.11450169134573274
0.10993000000000001,1.12561,0.33158814982308454
0.10993000000000001,1.12561,0.5595664920312364
0.10993000000000001,1.12561,0.21070263582212428
0.10993000000000001,1.12561,0.07328882138019709
0.10993000000000001,1.12561,0.9030620912655862
0.10993000000000001,1.12561,0.9340821747876508
