a,b,c,c/a,1-(b/a),(a-b)/(a-c)
0.33231900000000003,0.194585,0.185533,0.5582979005112557,0.4144632115527551,0.9383319935143678
0.268959,0.188106,0.164356,0.6110819864737748,0.3006145918151094,0.7729510625890271
0.278494,0.187766,0.16745,0.6012696862409961,0.32578080676782994,0.8170454954792695
0.264393,0.17226,0.165015,0.6241277189638152,0.3484698914116485,0.9270965404817968
0.11763200000000001,0.0567295,0.0523424,0.44496735582154506,0.5177375204026116,0.9328055310493554
0.20569300000000001,0.16502699999999998,0.138774,0.6746656424866184,0.1977024011512304,0.6076898937521485
0.17930600000000002,0.128255,0.113459,0.6327674478266203,0.28471439884889527,0.775297280058317
0.771081,0.417964,0.39171,0.5080011049422823,0.4579505914424036,0.9307959754435632
0.288177,0.244113,0.229052,0.7948309545869379,0.1529060265045441,0.7452684989429178
0.23897000000000002,0.165306,0.151592,0.6343557768757584,0.3082562664769637,0.8430497379203002
0.268129,0.16905099999999998,0.167554,0.6249007007820863,0.36951616572619905,0.9851155853840421
0.475968,0.207945,0.17879,0.37563449643673524,0.5631113856393708,0.9018938144815566
0.19331399999999999,0.0813342,0.0713864,0.3692769276927693,0.5792637884478102,0.9184122380822718
0.7893690000000001,0.546646,0.5153490000000001,0.6528619694971554,0.3074899064949347,0.8857857090723308
0.898317,0.311817,0.230639,0.2567456699583777,0.6528875664158643,0.8784174407423938
0.27778800000000003,0.23120500000000002,0.175361,0.6312763690296196,0.16769262891125614,0.45479219346461375
0.11763200000000001,0.0567295,0.0523424,0.44496735582154506,0.5177375204026116,0.9328055310493554
1.09843,0.49312,0.467212,0.4253452655153264,0.5510683429986436,0.9589555430928776
0.30479,0.20566800000000002,0.201103,0.6598083926638013,0.32521408182683154,0.955973265693867
0.860904,0.389579,0.361572,0.419991079144713,0.5474768383002053,0.9439110651830845
0.47145400000000004,0.39731400000000006,0.36789900000000003,0.7803497265905052,0.15725818425551585,0.715948046931582
0.20569300000000001,0.126748,0.113459,0.551593880200104,0.3838001293189365,0.8559208101134073
0.306124,0.251361,0.23588399999999998,0.7705504958774875,0.1788915602827612,0.779655466970387
0.23825100000000002,0.141483,0.123406,0.5179663464161746,0.40615989019983134,0.8425965431668772
0.199457,0.123629,0.10198600000000001,0.5113182289917125,0.3801721674345848,0.7779544685085821
0.210206,0.138397,0.134526,0.6399722177292752,0.34161251343919774,0.9488504228329812
0.318633,0.261591,0.240499,0.7547837166897339,0.1790210053572605,0.7300534978370489
0.19331399999999999,0.12695,0.11450700000000001,0.5923368198888855,0.34329639860537764,0.8421079345743399
0.24272200000000002,0.124445,0.122393,0.5042517777539737,0.487294106014288,0.9829467543152524
0.17892500000000003,0.12491800000000002,0.113459,0.6341148525918681,0.3018415537236272,0.8249625759936454
0.378838,0.284554,0.24756899999999998,0.6534956894503718,0.2488768286180374,0.718250310431252
0.238741,0.128403,0.118632,0.49690668967626006,0.4621661130681367,0.9186488939213548
0.301022,0.237984,0.22002600000000003,0.7309299652517093,0.20941326547561312,0.7782853474245645
10.0739,4.38154,4.02716,0.3997617605892455,0.565060205084426,0.9413932135332427
0.381315,0.279414,0.278474,0.7302990965474738,0.2672357499704969,0.9908596765881312
0.558033,0.43001,0.389531,0.6980429472808956,0.22941833189076632,0.7597713973721381
0.850708,0.379964,0.315395,0.3707441331220583,0.5533555579587826,0.8793808482140355
0.190721,0.125319,0.0980231,0.5139607070013266,0.3429197623754069,0.7055391761841421
0.40659,0.22471100000000002,0.19088,0.46946555498167686,0.44732777490838427,0.8431644337304713
0.0567295,0.0567295,0.0518154,0.9133766382569914,0.0,0.0
0.23897000000000002,0.147036,0.118632,0.49643051429049667,0.38470937774616065,0.7639648323887717
0.7037920000000001,0.572317,0.568206,0.8073493304840065,0.18680945506626978,0.969679760447244
0.605246,0.474389,0.450462,0.7442626634459377,0.21620465067096672,0.845416838949762
0.11763200000000001,0.0567295,0.0523424,0.44496735582154506,0.5177375204026116,0.9328055310493554
0.487091,0.401578,0.381587,0.7833998164614004,0.17555857119100948,0.810519032453746
0.404143,0.273642,0.244541,0.6050853287079079,0.32290798059102843,0.8176651921655117
0.11414700000000001,0.0714004,0.052280700000000006,0.45801203711004235,0.37448728394088326,0.6909512933535706
0.400023,0.33928800000000003,0.337071,0.8426290488296923,0.1518287698457338,0.9647826915745326
0.46505700000000005,0.315965,0.303396,0.65238454641044,0.32058865902459277,0.922250883020642
0.349548,0.250943,0.227912,0.6520191790540927,0.2820928742261435,0.8106563846229733
0.711917,0.45371,0.400218,0.562169466384424,0.36269256107102377,0.8283857182730776
0.17930600000000002,0.128255,0.113459,0.6327674478266203,0.28471439884889527,0.775297280058317
1.24712,0.448516,0.41539299999999996,0.3330818205144653,0.6403585861825647,0.9601756345531646
0.165154,0.124074,0.113459,0.6869891131913245,0.24873754193056175,0.7946609923590289
0.623659,0.355947,0.353485,0.5667921091493909,0.42926022072959735,0.9908873540755216
0.299917,0.19550800000000002,0.186008,0.6201982548505087,0.3481263149471353,0.9166000930567382
0.299623,0.15101900000000001,0.12657200000000002,0.42243752982915206,0.49596993555234403,0.8587295074862323
0.441064,0.188165,0.180204,0.4085665572343243,0.5733839080042806,0.9694817143295255
0.759086,0.588721,0.586335,0.7724223605757451,0.224434385563691,0.986188213092833
0.20700000000000002,0.124417,0.108432,0.5238260869565217,0.39895169082125614,0.8378276925574223
0.344247,0.21597,0.211142,0.6133444881146386,0.3726306983067391,0.9637278840013523
0.848024,0.265878,0.221858,0.2616175957284228,0.6864734960331311,0.9296991532596788
0.267168,0.23089400000000002,0.216254,0.809430770152114,0.13577224817343392,0.7124562988568958
0.152395,0.0710413,0.052996600000000005,0.3477581285475245,0.5338344433872502,0.8184608605369905
0.661706,0.408183,0.397349,0.6004917591800588,0.38313541059020173,0.9590175406741641
0.5208510000000001,0.41414999999999996,0.383912,0.7370860380415895,0.20485897118369767,0.7791863530477076
0.14767,0.0619024,0.0577662,0.391184397643394,0.5808058508837273,0.9539930459001732
0.5418780000000001,0.423118,0.38292200000000004,0.7066572180453903,0.21916372319968713,0.7471249905634267
0.317536,0.23853100000000002,0.2331,0.7340899929456818,0.24880643454600415,0.9356790942252118
0.149179,0.0773504,0.0616436,0.41321901876269446,0.48149270339659067,0.8205663080308081
0.17930600000000002,0.12162600000000001,0.0960618,0.5357422506776125,0.3216847177450838,0.6929011270454878
0.35785000000000006,0.266895,0.240901,0.6731898840296212,0.2541707419309768,0.7777321738535603
0.330853,0.247392,0.219417,0.6631857652794443,0.2522600671597356,0.7489590437560573
0.479947,0.40153,0.377558,0.786666027707226,0.16338679062479822,0.7658732871695203
0.39141699999999996,0.27047000000000004,0.265094,0.6772674666659855,0.30899782073849613,0.9574424293279922
0.17930600000000002,0.12162600000000001,0.0960618,0.5357422506776125,0.3216847177450838,0.6929011270454878
1.01047,0.422195,0.33128300000000005,0.32785040624659817,0.5821795797994993,0.8661458479034493
2.20525,1.17404,1.10147,0.4994762498582927,0.46761591656274804,0.934253202630959
0.482567,0.349237,0.34676100000000004,0.7185758661491566,0.2762932401096635,0.9817681103927663
1.08982,0.543905,0.534616,0.49055440347947366,0.5009221706336826,0.9832692127578332
0.11414700000000001,0.0714004,0.052280700000000006,0.45801203711004235,0.37448728394088326,0.6909512933535706
0.246969,0.13063999999999998,0.12987600000000002,0.525879766286457,0.4710267280508891,0.9934752717925072
0.147017,0.075272,0.0548835,0.37331397049320825,0.488004788561867,0.7787069849728926
0.381315,0.260724,0.23494800000000002,0.6161520003147005,0.3162503442036112,0.8238947303695505
0.301996,0.24647300000000003,0.201642,0.6676975853984821,0.18385342852223197,0.5532714191761162
1.23296,0.424388,0.326352,0.26468985206332724,0.655797430573579,0.8918650618569437
0.7050470000000001,0.356693,0.328328,0.4656824296819928,0.4940862098555132,0.9247051515851339
0.15984299999999999,0.0938136,0.0591127,0.36981725818459366,0.4130890936731667,0.655506833594261
0.338275,0.24431200000000003,0.238476,0.7049767201241594,0.2777710442687161,0.9415224601448908
0.644309,0.400023,0.349887,0.5430422359457961,0.3791441684036697,0.8297138121471901
0.17930600000000002,0.128255,0.113459,0.6327674478266203,0.28471439884889527,0.775297280058317
0.30158,0.181172,0.163419,0.5418761191060415,0.3992572451754095,0.8715049833165656
0.544273,0.30943400000000004,0.27063600000000004,0.4972431114532597,0.43147280868240745,0.8582136187723152
0.235837,0.158948,0.15301499999999998,0.6488167675131552,0.3260260264504721,0.9283644442297938
0.34122500000000006,0.278494,0.23672,0.6937358048208659,0.18384057440105506,0.6002679297641262
0.331471,0.237036,0.221745,0.6689725496348097,0.28489671796326077,0.86064378542916
0.537803,0.34848700000000005,0.322474,0.5996136131631842,0.3520173743917382,0.8791941633500362
0.11763200000000001,0.0567295,0.0523424,0.44496735582154506,0.5177375204026116,0.9328055310493554
0.381315,0.212165,0.170724,0.44772432241060534,0.4435965015800585,0.8032157119724964
0.210206,0.140882,0.133227,0.6337925653882382,0.3297907766666983,0.9005572948466466
0.19331399999999999,0.0713864,0.06892709999999999,0.3565551382724479,0.6307230723072307,0.9802286253616739
0.8681470000000001,0.396219,0.386898,0.445659548440529,0.5436037906022828,0.9806316480657623
0.660824,0.452079,0.439131,0.6645203564035205,0.3158859242400397,0.9415949082740546
0.309398,0.239368,0.23654,0.764516900561736,0.22634276886082005,0.9611847703752505
0.417877,0.303389,0.274706,0.6573848285500279,0.27397535638477344,0.7996591488499765
0.26838799999999996,0.15825999999999998,0.13685,0.5098961205419021,0.4103313113850098,0.8372333470175919
0.8010390000000001,0.48776400000000003,0.41941100000000003,0.5235837456103886,0.39108582728181773,0.8208910247675747
0.32716,0.17619100000000001,0.155325,0.4747676977625626,0.46145311162733826,0.8785695580062268
0.0567295,0.0567295,0.0518154,0.9133766382569914,0.0,0.0
0.578225,0.463126,0.46268400000000004,0.800179860780838,0.19905573090060102,0.9961745181364196
1.12915,0.785335,0.7506889999999999,0.6648266395075941,0.3044901031749546,0.9084555608107571
0.860592,0.41943,0.35098500000000005,0.40784134642199793,0.5126261922025768,0.8656906204192644
0.449716,0.359217,0.332693,0.7397846640991204,0.20123589109571371,0.7733437016654846
0.750478,0.40052,0.337332,0.4494895253425151,0.466313469548741,0.8470564885052743
0.11763200000000001,0.0567295,0.0523424,0.44496735582154506,0.5177375204026116,0.9328055310493554
1.30667,0.443897,0.312485,0.23914607360695508,0.6602837747862889,0.8678193696344242
0.232407,0.152807,0.14141900000000002,0.6084971623057825,0.3425025924348234,0.8748406383259333
0.405907,0.20445,0.181647,0.44750891213997296,0.49631319489439707,0.8983189155444574
0.599371,0.225659,0.157606,0.2629523283575615,0.6235069764803436,0.8459520333208833
0.36191,0.29202100000000003,0.278474,0.7694564947086292,0.19311154706971345,0.8376360324080729
0.39141699999999996,0.241547,0.221745,0.5665185722643626,0.38289088108079095,0.8832924701777546
0.602565,0.328764,0.306484,0.5086322637391816,0.4543924721814244,0.924750321702507
0.207945,0.134532,0.13207400000000002,0.63513909928106,0.3530404674312918,0.9676029049307379
0.470796,0.391817,0.360848,0.7664636063178107,0.16775631058887497,0.7183304835012913
0.260685,0.173265,0.165015,0.6330053512860349,0.335347258185166,0.9137660708686107
0.635058,0.501876,0.476253,0.7499362262974405,0.20971627788327996,0.8386511759705298
0.380198,0.303865,0.278582,0.7327287360796217,0.20077170316519288,0.7511907573610455
0.236345,0.16723300000000002,0.165015,0.6981954346400389,0.292419979267596,0.9689050890228512
0.27778800000000003,0.179931,0.15071700000000002,0.5425612337465981,0.35227223638170124,0.7700970323677315
0.305744,0.19186699999999998,0.175488,0.5739703804490031,0.3724586582238737,0.874255312615158
0.323933,0.236345,0.214087,0.660899013067517,0.2703892471591348,0.7973708646650766
0.289962,0.235496,0.221745,0.7647381381008546,0.18783840641187466,0.7984226805634957
0.20036500000000002,0.11497700000000001,0.113459,0.5662615726299504,0.42616225388665685,0.9825328515867718
0.204816,0.132379,0.13063999999999998,0.6378407936879931,0.35366865869853914,0.9765557592752371
0.268129,0.200844,0.17641800000000002,0.6579594150576775,0.2509426432799138,0.7336633555407751
0.27409,0.165556,0.16356800000000002,0.5967674851326208,0.3959794228173228,0.9820126309693998
0.0567295,0.0567295,0.0518154,0.9133766382569914,0.0,0.0
0.24272200000000002,0.15720699999999999,0.138412,0.5702490915532996,0.35231664208436,0.8198159332758127
0.606778,0.221745,0.203029,0.3346017818707995,0.6345533292241974,0.9536444672308787
0.251556,0.14138399999999998,0.134526,0.534775556933645,0.43796212374183097,0.9413996411176624
1.6734600000000002,0.472948,0.263396,0.1573960536851792,0.7173831462956988,0.8513883057790285
0.24272200000000002,0.132791,0.11734,0.4834337225303021,0.4529090894109311,0.876768595173151
0.20569300000000001,0.125301,0.113459,0.551593880200104,0.39083488499851726,0.8716091679857754
0.494094,0.27100799999999997,0.23443100000000003,0.4744663970823366,0.45150517917643207,0.8591366501966011
0.9696670000000001,0.5689420000000001,0.54143,0.5583669445283793,0.4132604285801208,0.9357552009751607
0.379825,0.28628,0.264414,0.6961469097610741,0.2462844731126178,0.8105379903128819
0.365918,0.26641899999999996,0.242846,0.6636623505812778,0.27191611235304103,0.8084617134685391
0.26838799999999996,0.165015,0.164751,0.6138538235688631,0.3851625258953455,0.9974526472205874
0.20569300000000001,0.125301,0.113459,0.551593880200104,0.39083488499851726,0.8716091679857754
1.00221,0.42686900000000005,0.270366,0.26976980872272277,0.5740723002165214,0.7861525133771677
0.331035,0.191943,0.177852,0.5372604105306086,0.42017309347954146,0.9080119856642056
0.309398,0.14158500000000002,0.109113,0.3526622667244132,0.5423855357823903,0.837871033776868
0.15030500000000002,0.084167,0.058817100000000004,0.39131831941718503,0.44002528192674895,0.7229152707625818
0.40592200000000006,0.369553,0.330031,0.8130404363399865,0.08959603076453115,0.47922678578487593
0.44875,0.362013,0.332078,0.7400066852367688,0.19328579387186628,0.7434260148107515
2.37383,1.42299,1.25645,0.5292923250611881,0.4005510082861873,0.8509549123843276
0.341218,0.18499700000000002,0.16222399999999998,0.4754262670785245,0.4578334085540622,0.8727722716962578
0.147017,0.075272,0.0548835,0.37331397049320825,0.488004788561867,0.7787069849728926
0.65243,0.368601,0.350292,0.5369035758625447,0.4350336434560029,0.9394018627249799
0.38636000000000004,0.29480700000000004,0.278474,0.7207630189460607,0.23696293612175168,0.8486087166082713
0.219636,0.15275899999999998,0.130605,0.5946429547068787,0.30449015644065647,0.7511653244375557
0.27409,0.189845,0.181623,0.662640008756248,0.3073625451494034,0.9110817913417759
1.1718,0.333351,0.254906,0.21753370882403142,0.7155222734254992,0.9144448540398346
0.348982,0.245676,0.22472999999999999,0.6439587142030248,0.29602099821767314,0.8314232366481021
0.6179990000000001,0.325794,0.263288,0.42603305183341716,0.4728243896834785,0.8237833052823286
0.152395,0.123196,0.0825859,0.5419200104990322,0.19160077430361888,0.41826925142997123
0.19331399999999999,0.07934000000000001,0.075272,0.38937686872135496,0.5895796476199343,0.9655376899747548
0.33231900000000003,0.22203299999999998,0.201549,0.606492556850496,0.33186787394040074,0.8433585684790091
0.639116,0.545793,0.5300499999999999,0.8293486628405483,0.14601887607257535,0.8556562081675312
0.524266,0.26392200000000005,0.226881,0.4327593244650616,0.49658761010632,0.8754442893891755
0.18649000000000002,0.168542,0.154916,0.830693334763258,0.09624108531288555,0.5684423893076584
0.293499,0.19930900000000001,0.189419,0.6453820967022034,0.32092102528458355,0.9049769408147578
0.361211,0.27682799999999996,0.260505,0.7211989668088734,0.2336113794984096,0.8379143248664431
0.41566800000000004,0.22838999999999998,0.19179400000000002,0.46141151110982803,0.4505470712203009,0.8365330498405354
0.265717,0.199969,0.17018799999999998,0.6404859305200645,0.24743618210351603,0.6882517350752124
0.23825100000000002,0.119053,0.113459,0.47621625932315076,0.5003043009263339,0.9551734085518302
0.232542,0.130808,0.11815,0.5080802607700975,0.43748656156737276,0.889345408769844
0.309031,0.20861500000000002,0.203499,0.6585067517498245,0.32493827480090987,0.9515218132888602
0.199457,0.142018,0.136671,0.6852153597015898,0.2879768571672089,0.91483770267257
0.32871100000000003,0.23089400000000002,0.207136,0.6301462378806915,0.29757750729364096,0.8045815340324901
0.570199,0.251259,0.222452,0.3901304632242428,0.5593485783033643,0.9171610394913543
0.616548,0.310632,0.268686,0.4357908873275073,0.4961754802545787,0.8794177001224622
0.602724,0.26319,0.24419100000000002,0.4051456387998487,0.5633324705835507,0.9470090619273541
0.8801169999999999,0.328892,0.257761,0.292871288703661,0.6263087748560703,0.8857068944462654
0.0567295,0.0567295,0.0518154,0.9133766382569914,0.0,0.0
0.479817,0.362204,0.351238,0.7320249178332573,0.2451205355375069,0.9147139112918904
0.20569300000000001,0.125301,0.113459,0.551593880200104,0.39083488499851726,0.8716091679857754
0.327837,0.23089400000000002,0.20336,0.6203082629477454,0.29570487772887133,0.7788025097005872
0.288177,0.13456600000000002,0.118632,0.41166366503919466,0.5330439278637782,0.9060190509894128
0.20569300000000001,0.165306,0.150261,0.7305110042636356,0.1963460108025067,0.7285863761004474
0.20116399999999998,0.13132,0.118632,0.5897277842954008,0.3471993000735718,0.8462656908835362
0.232542,0.140882,0.136363,0.5864015962707813,0.3941653550756422,0.9530146913567411
0.294275,0.189894,0.18572300000000003,0.6311205505054797,0.3547056324866197,0.9615760188665342
0.479528,0.33110500000000004,0.306595,0.6393682954905657,0.30951894362790067,0.8582688093076507
0.210685,0.131885,0.118632,0.5630775802738686,0.3740180838692836,0.8560285922240448
0.191286,0.0619024,0.0617157,0.32263573915498256,0.6763882354171241,0.9985590833701858
0.23897000000000002,0.165306,0.14501499999999998,0.6068334937439844,0.3082562664769637,0.7840349103294127
0.278494,0.20699199999999998,0.175361,0.6296760432899811,0.25674520815529256,0.6932989440819138
0.209686,0.130976,0.113459,0.5410900107780204,0.37537079251833694,0.8179616947426398
0.151404,0.0619024,0.0617157,0.40762265197749065,0.5911442234022879,0.9979183460941952
0.819074,0.515221,0.45798200000000006,0.5591460600629492,0.3709713652246317,0.8414836108249422
0.268959,0.16769499999999998,0.16081399999999998,0.5979126930126896,0.3765034819433446,0.9363724628970365
0.30444600000000005,0.17052,0.165015,0.5420173035612226,0.4399006720403619,0.9605181057297157
0.349548,0.283606,0.267364,0.7648849371187934,0.18864934143522494,0.8023702910542194
0.264393,0.177286,0.16899,0.6391621563354553,0.329460310976463,0.9130425667955935
0.232407,0.134526,0.13153,0.5659468088310593,0.4211620131923737,0.9703004649226286
0.0567295,0.0567295,0.0518154,0.9133766382569914,0.0,0.0
0.331471,0.24044100000000002,0.23444800000000002,0.7072956608572093,0.27462432610997645,0.9382311410696433
0.27930099999999997,0.20971,0.204558,0.7323926516553826,0.24916129910025375,0.9310704681374842
1.0196100000000001,0.395332,0.35354,0.3467404203568031,0.6122713586567413,0.9372558439803623
0.5328529999999999,0.301022,0.27350599999999997,0.5132860282291739,0.4350749643898034,0.8939027634790453
0.660899,0.40435899999999997,0.398608,0.6031299790134348,0.3881682375067901,0.9780739712761781
0.265717,0.165912,0.142233,0.5352800159568263,0.375606378214416,0.8082423633831103
0.209686,0.14294900000000002,0.13063999999999998,0.6230268115181746,0.31827112921225065,0.8442805455051484
0.0567295,0.0567295,0.0518154,0.9133766382569914,0.0,0.0
0.147017,0.075272,0.0559578,0.38062128869450473,0.488004788561867,0.7878940293786899
0.494825,0.369711,0.35935700000000004,0.7262304855251858,0.25284494518264033,0.9235686656627398
0.31628,0.215082,0.180272,0.5699759706589098,0.3199633236372834,0.7440591729898242
0.333304,0.275717,0.258651,0.7760212898735089,0.17277620430597895,0.7713956572408346
0.26327300000000003,0.17018799999999998,0.165863,0.6300038363219927,0.35356834920405833,0.9556000410635461
0.260685,0.152807,0.113871,0.43681454629150124,0.4138251146019142,0.7347936845259989
0.445565,0.326247,0.319704,0.7175249402444088,0.26779033362135707,0.9480140790236847
0.347177,0.151879,0.12380500000000001,0.35660484421491057,0.5625315041030945,0.874317282380961
0.11763200000000001,0.0567295,0.0523424,0.44496735582154506,0.5177375204026116,0.9328055310493554
0.237984,0.14599600000000001,0.13098300000000002,0.5503857402178298,0.3865301869033212,0.8596929000663545
0.232542,0.188106,0.166281,0.7150579250199964,0.19108806151146895,0.6706207271245531
0.288177,0.181007,0.152321,0.5285675123274932,0.3718894984679555,0.7888499587798846
0.331035,0.243238,0.226918,0.6854803872702282,0.2652196897609015,0.8432532631558727
0.24272200000000002,0.157036,0.138412,0.5702490915532996,0.3530211517703381,0.8214552775381075
0.5044580000000001,0.22325,0.201642,0.39972009562738614,0.5574458131301319,0.9286431364260805
0.17714500000000002,0.12430500000000001,0.113459,0.6404866070168506,0.29828671427361764,0.8296956945011462
0.0567295,0.0567295,0.0518154,0.9133766382569914,0.0,0.0
0.268129,0.19800600000000002,0.191433,0.7139585796389051,0.26152710076120067,0.9142980077187856
0.598255,0.306939,0.278474,0.4654770958872053,0.48694285881438515,0.9109859560136467
0.6431760000000001,0.398284,0.38832700000000003,0.6037647549037899,0.3807542569996393,0.9609298054926643
0.232542,0.184484,0.165015,0.7096137471940552,0.20666374246372698,0.7116856960919334
0.398978,0.22246100000000002,0.220325,0.5522234308658622,0.44242289048518957,0.9880438615640375
0.147017,0.075272,0.0559578,0.38062128869450473,0.488004788561867,0.7878940293786899
0.501275,0.368241,0.35031900000000005,0.698855917410603,0.2653912523066182,0.8812766633986067
0.149179,0.0773504,0.0616436,0.41321901876269446,0.48149270339659067,0.8205663080308081
0.251556,0.14949600000000002,0.118632,0.4715928063731336,0.4057148308925249,0.7678071680057776
0.276678,0.164936,0.158071,0.5713175604854741,0.40387020290735076,0.9421197737064422
0.494726,0.314685,0.278176,0.5622829606691381,0.363920634856466,0.8314061417686446
0.560695,0.426317,0.403143,0.7190058766352472,0.23966327504258111,0.852912054432822
0.24272200000000002,0.138412,0.127894,0.5269155659561144,0.4297509084467004,0.9084021318842095
0.152395,0.0713864,0.0630404,0.4136644903048,0.531569933396765,0.9065968623887298
0.11763200000000001,0.0567295,0.0523424,0.44496735582154506,0.5177375204026116,0.9328055310493554
0.27409,0.191776,0.182343,0.6652668831405742,0.3003174139881061,0.8971846490893436
0.30444600000000005,0.187235,0.17018799999999998,0.5590088225826582,0.38499766789512757,0.8730280504699904
0.26838799999999996,0.193132,0.17018799999999998,0.6341118082775683,0.28040001788455504,0.766354378818737
0.330853,0.241483,0.208876,0.6313256944927204,0.2701199626420193,0.7326791116358002
0.263042,0.19331399999999999,0.178677,0.6792717512792634,0.2650831426160082,0.8265038819415637
0.15030500000000002,0.08064650000000001,0.058817100000000004,0.39131831941718503,0.46344765643192176,0.7613957692765929
0.238741,0.16503299999999999,0.128403,0.5378338869318633,0.3087362455548064,0.6680200837426816
0.293499,0.201129,0.185533,0.6321418471613192,0.31471998201016016,0.8555471166848823
0.464071,0.200517,0.19814099999999998,0.4269626845892115,0.5679174091895421,0.9910653179408115
0.470464,0.41964,0.41445,0.8809388178479118,0.10802951979322539,0.9073445924233222
0.464071,0.26715,0.241157,0.5196553975577013,0.4243337765126457,0.8833944929434671
0.152395,0.123196,0.0825859,0.5419200104990322,0.19160077430361888,0.41826925142997123
0.34823899999999997,0.274013,0.242605,0.6966623497081028,0.21314671820215414,0.7026714883465548
0.31923,0.23377099999999998,0.21657200000000001,0.6784199479998747,0.2677035366350281,0.8324631300044812
1.46246,0.35347100000000004,0.257271,0.1759166062661543,0.7583038168565294,0.9201784948252929
0.0567295,0.0567295,0.0518154,0.9133766382569914,0.0,0.0
0.36606900000000003,0.31085,0.29968,0.818643479781134,0.15084314705697566,0.8317492355661328
0.147017,0.075272,0.0559578,0.38062128869450473,0.488004788561867,0.7878940293786899
0.210206,0.158948,0.13902,0.6613512459206683,0.24384651246872113,0.7200573146405191
0.40592200000000006,0.27396499999999996,0.24271600000000002,0.5979375347973256,0.32507969511383983,0.8085303236400626
0.20569300000000001,0.13851,0.118632,0.5767430102142513,0.3266178236498083,0.7716773296883795
0.678523,0.313733,0.262072,0.3862389336838988,0.5376236325076674,0.8759493914049913
0.11763200000000001,0.0567295,0.0523424,0.44496735582154506,0.5177375204026116,0.9328055310493554
0.27778800000000003,0.19465100000000002,0.17644800000000002,0.6351894250291589,0.29928218641553994,0.8203769488849418
0.21132700000000001,0.128124,0.126279,0.5975526080434587,0.39371684640391447,0.9783063681685638
0.400989,0.315859,0.294346,0.7340500612236246,0.21230008803234002,0.798270866348471
1.17855,0.5469040000000001,0.511362,0.43389079801450936,0.5359518051843366,0.9467286581892959
0.6508120000000001,0.24886600000000003,0.207868,0.3193979213659244,0.6176069279607628,0.9074420242739488
0.17892500000000003,0.12491800000000002,0.113459,0.6341148525918681,0.3018415537236272,0.8249625759936454
0.463341,0.20036500000000002,0.177014,0.3820382828197807,0.5675647093609242,0.9184463917129715
0.274995,0.173382,0.17018799999999998,0.6188767068492154,0.36950853651884574,0.9695249363115056
0.40592200000000006,0.34269,0.338886,0.8348549721375041,0.15577376934484966,0.9432543707858468
0.312063,0.251361,0.224975,0.7209281459192536,0.1945184145509079,0.6970191071100496
0.511974,0.397021,0.377488,0.7373186919648262,0.22452897998726506,0.8547581160864327
0.34342,0.240869,0.20566800000000002,0.5988818356531361,0.29861685399801996,0.7444610604564726
0.27778800000000003,0.187233,0.17299,0.6227410831281408,0.32598600371506337,0.8640909177656062
0.232542,0.13605699999999998,0.126755,0.5450843288524224,0.41491429505207666,0.9120685906585877
0.293808,0.17052,0.165015,0.5616422970102924,0.41962097696454825,0.9572569937807178
0.49870200000000003,0.336533,0.330031,0.6617799808302353,0.3251821729209027,0.9614515832597186
0.35287,0.20116399999999998,0.168874,0.47857284552384727,0.429920367274067,0.8245070545011849
0.253135,0.169828,0.152674,0.6031327157445632,0.32910107255022025,0.829247170543793
0.33387500000000003,0.244113,0.21176,0.6342493448146761,0.2688491201797081,0.7350612127912215
0.441125,0.347482,0.315395,0.714978747520544,0.21228223292717474,0.7447944006999123
0.50131,0.266913,0.242283,0.48329975464283575,0.4675689693004329,0.9049133874074904
0.385883,0.206582,0.17563700000000002,0.4551560965370333,0.4646512025665811,0.8528152735367143
3.5438899999999998,1.62301,1.57883,0.44550762015751055,0.5420258529469029,0.9775172259371214
0.302808,0.211415,0.20563700000000001,0.6791002879712558,0.3018183139150882,0.9405378147801301
0.925347,0.31762599999999996,0.27013400000000004,0.29192724459040775,0.6567493059360435,0.9275167006759635
0.31923,0.16723300000000002,0.165015,0.5169157034113335,0.4761363280393446,0.985617482086697
0.640279,0.41083300000000006,0.373041,0.5826225754710056,0.3583531554213085,0.8585829859525964
0.495707,0.27988799999999997,0.27401200000000003,0.552770083940715,0.4353761395340393,0.9734951171654753
0.22517900000000002,0.167136,0.165015,0.7328170033617699,0.25776382344712434,0.9647463599494712
0.45979000000000003,0.366909,0.363527,0.7906370299484546,0.20200743817829891,0.9648670828875061
0.646579,0.290282,0.281772,0.4357889755157529,0.5510494463940214,0.9766725967429354
0.289962,0.211201,0.20971,0.7232326994571703,0.2716252474462171,0.9814210237751085
0.147017,0.075272,0.0559578,0.38062128869450473,0.488004788561867,0.7878940293786899
0.0567295,0.0567295,0.0518154,0.9133766382569914,0.0,0.0
0.277752,0.24241200000000002,0.207077,0.7455463867046862,0.1272358074829344,0.500035373187124
0.216161,0.131265,0.114607,0.5301927729793996,0.39274429707486547,0.8359690411012861
0.210206,0.134532,0.12921700000000003,0.6147160404555533,0.3599992388418979,0.9343738038499056
0.0567295,0.0567295,0.0518154,0.9133766382569914,0.0,0.0
0.38210500000000003,0.214658,0.20282,0.5307965088130225,0.4382224781146544,0.9339710516774968
0.210206,0.1477,0.134526,0.6399722177292752,0.29735592704299596,0.8259249471458775
0.331035,0.21913300000000002,0.21657200000000001,0.6542268944371441,0.33803676348422373,0.9776259577330665
