EqDiameter,Cumulative Frequency of Volume
0.10205,0.0005311595674408258
0.10205,0.0005318239318465663
0.10205,0.0005324882962523069
0.10205,0.0005331526606580475
0.10205,0.0005338170250637881
0.10205,0.0005344813894695286
0.10205,0.0005351457538752692
0.10205,0.0005358101182810097
0.10205,0.0005364744826867503
0.10205,0.0005371388470924909
0.10205,0.0005378032114982315
0.10205,0.000538467575903972
0.10205,0.0005391319403097126
0.10205,0.0005397963047154531
0.10205,0.0005404606691211937
0.10205,0.0005411250335269343
0.10205,0.0005417893979326749
0.10205,0.0005424537623384154
0.10205,0.000543118126744156
0.10205,0.0005437824911498965
0.10205,0.000544446855555637
0.10205,0.0005451112199613776
0.10205,0.0005457755843671183
0.10205,0.0005464399487728588
0.10205,0.0005471043131785993
0.10205,0.0005477686775843399
0.10205,0.0005484330419900804
0.10205,0.000549097406395821
0.10205,0.0005497617708015616
0.10205,0.0005504261352073022
0.10205,0.0005510904996130427
0.10205,0.0005517548640187833
0.10205,0.0005524192284245238
0.10205,0.0005530835928302644
0.10205,0.0005537479572360049
0.10205,0.0005544123216417456
0.10205,0.0005550766860474861
0.10205,0.0005557410504532267
0.10205,0.0005564054148589672
0.10205,0.0005570697792647078
0.10205,0.0005577341436704483
0.10205,0.000558398508076189
0.10205,0.0005590628724819295
0.10993000000000001,0.0005598933282875816
0.10993000000000001,0.0005607237840932338
0.10993000000000001,0.0005615542398988859
0.10993000000000001,0.0005623846957045381
0.10993000000000001,0.0005632151515101902
0.10993000000000001,0.0005640456073158424
0.10993000000000001,0.0005648760631214945
0.10993000000000001,0.0005657065189271467
0.10993000000000001,0.0005665369747327988
0.10993000000000001,0.000567367430538451
0.10993000000000001,0.0005681978863441031
0.10993000000000001,0.0005690283421497552
0.10993000000000001,0.0005698587979554074
0.10993000000000001,0.0005706892537610596
0.10993000000000001,0.0005715197095667117
0.10993000000000001,0.0005723501653723638
0.10993000000000001,0.000573180621178016
0.10993000000000001,0.0005740110769836682
0.10993000000000001,0.0005748415327893202
0.10993000000000001,0.0005756719885949724
0.10993000000000001,0.0005765024444006246
0.10993000000000001,0.0005773329002062768
0.10993000000000001,0.0005781633560119288
0.10993000000000001,0.000578993811817581
0.10993000000000001,0.0005798242676232332
0.10993000000000001,0.0005806547234288854
0.10993000000000001,0.0005814851792345374
0.10993000000000001,0.0005823156350401896
0.10993000000000001,0.0005831460908458418
0.10993000000000001,0.0005839765466514939
0.10993000000000001,0.000584807002457146
0.10993000000000001,0.0005856374582627982
0.10993000000000001,0.0005864679140684504
0.10993000000000001,0.0005872983698741025
0.10993000000000001,0.0005881288256797546
0.10993000000000001,0.0005889592814854068
0.10993000000000001,0.0005897897372910589
0.10993000000000001,0.0005906201930967111
0.10993000000000001,0.0005914506489023632
0.10993000000000001,0.0005922811047080154
0.10993000000000001,0.0005931115605136675
0.10993000000000001,0.0005939420163193197
0.10993000000000001,0.0005947724721249719
0.10993000000000001,0.000595602927930624
0.10993000000000001,0.0005964333837362761
0.10993000000000001,0.0005972638395419283
0.10993000000000001,0.0005980942953475803
0.10993000000000001,0.0005989247511532324
0.10993000000000001,0.0005997552069588845
0.10993000000000001,0.0006005856627645366
0.10993000000000001,0.0006014161185701887
0.10993000000000001,0.0006022465743758408
0.10993000000000001,0.0006030770301814929
0.10993000000000001,0.0006039074859871449
0.10993000000000001,0.000604737941792797
0.10993000000000001,0.0006055683975984491
0.10993000000000001,0.0006063988534041011
0.10993000000000001,0.0006072293092097532
0.10993000000000001,0.0006080597650154053
0.10993000000000001,0.0006088902208210575
0.10993000000000001,0.0006097206766267095
0.10993000000000001,0.0006105511324323616
0.10993000000000001,0.0006113815882380137
0.10993000000000001,0.0006122120440436657
0.10993000000000001,0.0006130424998493178
0.10993000000000001,0.0006138729556549699
0.10993000000000001,0.000614703411460622
0.10993000000000001,0.000615533867266274
0.10993000000000001,0.0006163643230719262
0.10993000000000001,0.0006171947788775783
0.10993000000000001,0.0006180252346832303
0.10993000000000001,0.0006188556904888824
0.10993000000000001,0.0006196861462945345
0.10993000000000001,0.0006205166021001865
0.10993000000000001,0.0006213470579058386
0.10993000000000001,0.0006221775137114907
0.10993000000000001,0.0006230079695171427
0.10993000000000001,0.0006238384253227949
0.10993000000000001,0.000624668881128447
0.10993000000000001,0.0006254993369340991
0.10993000000000001,0.0006263297927397511
0.10993000000000001,0.0006271602485454032
0.10993000000000001,0.0006279907043510553
0.10993000000000001,0.0006288211601567073
0.10993000000000001,0.0006296516159623594
0.10993000000000001,0.0006304820717680115
0.10993000000000001,0.0006313125275736637
0.10993000000000001,0.0006321429833793157
0.10993000000000001,0.0006329734391849678
0.10993000000000001,0.0006338038949906199
0.10993000000000001,0.0006346343507962719
0.10993000000000001,0.000635464806601924
0.10993000000000001,0.0006362952624075761
0.10993000000000001,0.0006371257182132281
0.10993000000000001,0.0006379561740188802
0.10993000000000001,0.0006387866298245324
0.10993000000000001,0.0006396170856301845
0.10993000000000001,0.0006404475414358365
0.10993000000000001,0.0006412779972414886
0.10993000000000001,0.0006421084530471407
0.10993000000000001,0.0006429389088527927
0.10993000000000001,0.0006437693646584448
0.10993000000000001,0.0006445998204640969
0.10993000000000001,0.0006454302762697489
0.10993000000000001,0.0006462607320754011
0.10993000000000001,0.0006470911878810532
0.10993000000000001,0.0006479216436867053
0.10993000000000001,0.0006487520994923573
0.10993000000000001,0.0006495825552980094
0.10993000000000001,0.0006504130111036615
0.10993000000000001,0.0006512434669093135
0.10993000000000001,0.0006520739227149656
0.10993000000000001,0.0006529043785206177
0.10993000000000001,0.0006537348343262699
0.10993000000000001,0.0006545652901319219
0.10993000000000001,0.000655395745937574
0.10993000000000001,0.0006562262017432261
0.10993000000000001,0.0006570566575488781
0.10993000000000001,0.0006578871133545302
0.10993000000000001,0.0006587175691601823
0.10993000000000001,0.0006595480249658343
0.10993000000000001,0.0006603784807714864
0.10993000000000001,0.0006612089365771386
0.10993000000000001,0.0006620393923827907
0.10993000000000001,0.0006628698481884427
0.10993000000000001,0.0006637003039940948
0.10993000000000001,0.0006645307597997469
0.10993000000000001,0.0006653612156053989
0.10993000000000001,0.000666191671411051
0.10993000000000001,0.0006670221272167031
0.10993000000000001,0.0006678525830223551
0.10993000000000001,0.0006686830388280073
0.10993000000000001,0.0006695134946336594
0.10993000000000001,0.0006703439504393115
0.10993000000000001,0.0006711744062449635
0.10993000000000001,0.0006720048620506156
0.10993000000000001,0.0006728353178562677
0.10993000000000001,0.0006736657736619197
0.10993000000000001,0.0006744962294675718
0.10993000000000001,0.0006753266852732239
0.10993000000000001,0.000676157141078876
0.10993000000000001,0.0006769875968845281
0.10993000000000001,0.0006778180526901802
0.10993000000000001,0.0006786485084958323
0.10993000000000001,0.0006794789643014843
0.10993000000000001,0.0006803094201071364
0.10993000000000001,0.0006811398759127885
0.10993000000000001,0.0006819703317184405
0.10993000000000001,0.0006828007875240926
0.10993000000000001,0.0006836312433297448
0.10993000000000001,0.0006844616991353969
0.10993000000000001,0.0006852921549410489
0.10993000000000001,0.000686122610746701
0.10993000000000001,0.0006869530665523531
0.10993000000000001,0.0006877835223580051
0.10993000000000001,0.0006886139781636572
0.10993000000000001,0.0006894444339693093
0.10993000000000001,0.0006902748897749613
0.10993000000000001,0.0006911053455806135
0.10993000000000001,0.0006919358013862656
0.10993000000000001,0.0006927662571919177
0.10993000000000001,0.0006935967129975697
0.10993000000000001,0.0006944271688032218
0.10993000000000001,0.0006952576246088739
0.10993000000000001,0.0006960880804145259
0.10993000000000001,0.000696918536220178
0.10993000000000001,0.0006977489920258301
0.10993000000000001,0.0006985794478314822
0.10993000000000001,0.0006994099036371343
0.10993000000000001,0.0007002403594427864
0.10993000000000001,0.0007010708152484385
0.10993000000000001,0.0007019012710540905
0.10993000000000001,0.0007027317268597426
0.10993000000000001,0.0007035621826653947
0.10993000000000001,0.0007043926384710467
0.10993000000000001,0.0007052230942766988
0.10993000000000001,0.000706053550082351
0.10993000000000001,0.000706884005888003
0.10993000000000001,0.0007077144616936551
0.10993000000000001,0.0007085449174993072
0.10993000000000001,0.0007093753733049593
0.10993000000000001,0.0007102058291106113
0.10993000000000001,0.0007110362849162634
0.10993000000000001,0.0007118667407219155
0.10993000000000001,0.0007126971965275675
0.10993000000000001,0.0007135276523332197
0.10993000000000001,0.0007143581081388718
0.10993000000000001,0.0007151885639445238
0.10993000000000001,0.0007160190197501759
0.10993000000000001,0.000716849475555828
0.10993000000000001,0.0007176799313614801
0.10993000000000001,0.0007185103871671321
0.10993000000000001,0.0007193408429727842
0.10993000000000001,0.0007201712987784363
0.10993000000000001,0.0007210017545840884
0.10993000000000001,0.0007218322103897405
0.10993000000000001,0.0007226626661953926
0.10993000000000001,0.0007234931220010446
0.10993000000000001,0.0007243235778066967
0.10993000000000001,0.0007251540336123488
0.10993000000000001,0.0007259844894180009
0.10993000000000001,0.0007268149452236529
0.10993000000000001,0.000727645401029305
0.10993000000000001,0.0007284758568349572
0.10993000000000001,0.0007293063126406092
0.10993000000000001,0.0007301367684462613
0.10993000000000001,0.0007309672242519134
0.10993000000000001,0.0007317976800575655
0.10993000000000001,0.0007326281358632175
0.10993000000000001,0.0007334585916688696
0.10993000000000001,0.0007342890474745217
0.10993000000000001,0.0007351195032801737
0.10993000000000001,0.0007359499590858259
0.10993000000000001,0.000736780414891478
0.10993000000000001,0.00073761087069713
0.10993000000000001,0.0007384413265027821
0.10993000000000001,0.0007392717823084342
0.10993000000000001,0.0007401022381140863
0.10993000000000001,0.0007409326939197383
0.10993000000000001,0.0007417631497253904
0.10993000000000001,0.0007425936055310425
0.10993000000000001,0.0007434240613366946
0.10993000000000001,0.0007442545171423467
0.10993000000000001,0.0007450849729479988
0.10993000000000001,0.0007459154287536508
0.10993000000000001,0.0007467458845593029
0.10993000000000001,0.000747576340364955
0.10993000000000001,0.000748406796170607
0.10993000000000001,0.0007492372519762591
0.10993000000000001,0.0007500677077819112
0.10993000000000001,0.0007508981635875634
0.10993000000000001,0.0007517286193932154
0.10993000000000001,0.0007525590751988675
0.10993000000000001,0.0007533895310045196
0.10993000000000001,0.0007542199868101716
0.10993000000000001,0.0007550504426158237
0.10993000000000001,0.0007558808984214758
0.10993000000000001,0.0007567113542271279
0.10993000000000001,0.0007575418100327799
0.10993000000000001,0.0007583722658384321
0.10993000000000001,0.0007592027216440842
0.10993000000000001,0.0007600331774497362
0.10993000000000001,0.0007608636332553883
0.10993000000000001,0.0007616940890610404
0.116818,0.0007626906362666041
0.116818,0.0007636871834721679
0.116818,0.0007646837306777316
0.116818,0.0007656802778832953
0.116818,0.000766676825088859
0.116818,0.0007676733722944228
0.116818,0.0007686699194999865
0.116818,0.0007696664667055502
0.116818,0.000770663013911114
0.116818,0.0007716595611166777
0.116818,0.0007726561083222414
0.116818,0.0007736526555278051
0.116818,0.0007746492027333689
0.116818,0.0007756457499389326
0.116818,0.0007766422971444963
0.116818,0.0007776388443500601
0.116818,0.0007786353915556238
0.116818,0.0007796319387611875
0.116818,0.0007806284859667512
0.116818,0.000781625033172315
0.116818,0.0007826215803778787
0.116818,0.0007836181275834424
0.116818,0.0007846146747890062
0.116818,0.0007856112219945699
0.116818,0.0007866077692001336
0.116818,0.0007876043164056973
0.116818,0.0007886008636112611
0.116818,0.0007895974108168248
0.116818,0.0007905939580223885
0.116818,0.0007915905052279524
0.116818,0.0007925870524335161
0.116818,0.0007935835996390798
0.116818,0.0007945801468446435
0.116818,0.0007955766940502073
0.116818,0.000796573241255771
0.116818,0.0007975697884613347
0.116818,0.0007985663356668985
0.116818,0.0007995628828724622
0.116818,0.0008005594300780259
0.116818,0.0008015559772835896
0.116818,0.0008025525244891534
0.116818,0.0008035490716947171
0.116818,0.0008045456189002808
0.116818,0.0008055421661058446
0.116818,0.0008065387133114083
0.116818,0.000807535260516972
0.116818,0.0008085318077225357
0.116818,0.0008095283549280995
0.116818,0.0008105249021336632
0.116818,0.0008115214493392269
0.116818,0.0008125179965447907
0.116818,0.0008135145437503544
0.116818,0.0008145110909559181
0.116818,0.0008155076381614818
0.116818,0.0008165041853670456
0.116818,0.0008175007325726093
0.116818,0.000818497279778173
0.116818,0.0008194938269837368
0.116818,0.0008204903741893005
0.116818,0.0008214869213948642
0.116818,0.0008224834686004279
0.116818,0.0008234800158059917
0.116818,0.0008244765630115554
0.116818,0.0008254731102171191
0.116818,0.000826469657422683
0.116818,0.0008274662046282466
0.116818,0.0008284627518338103
0.116818,0.0008294592990393742
0.116818,0.0008304558462449379
0.116818,0.0008314523934505016
0.116818,0.0008324489406560653
0.116818,0.0008334454878616291
0.116818,0.0008344420350671928
0.116818,0.0008354385822727565
0.116818,0.0008364351294783203
0.116818,0.000837431676683884
0.116818,0.0008384282238894477
0.116818,0.0008394247710950114
0.116818,0.0008404213183005752
0.116818,0.0008414178655061389
0.116818,0.0008424144127117026
0.116818,0.0008434109599172664
0.116818,0.0008444075071228301
0.116818,0.0008454040543283938
0.116818,0.0008464006015339575
0.116818,0.0008473971487395213
0.116818,0.000848393695945085
0.116818,0.0008493902431506487
0.116818,0.0008503867903562125
0.116818,0.0008513833375617762
0.116818,0.0008523798847673399
0.116818,0.0008533764319729036
0.116818,0.0008543729791784674
0.116818,0.0008553695263840311
0.116818,0.0008563660735895948
0.116818,0.0008573626207951586
0.116818,0.0008583591680007223
0.116818,0.000859355715206286
0.116818,0.0008603522624118497
0.116818,0.0008613488096174135
0.116818,0.0008623453568229772
0.116818,0.0008633419040285409
0.116818,0.0008643384512341047
0.116818,0.0008653349984396684
0.116818,0.0008663315456452321
0.116818,0.0008673280928507958
0.116818,0.0008683246400563597
0.116818,0.0008693211872619234
0.116818,0.0008703177344674871
0.116818,0.0008713142816730509
0.116818,0.0008723108288786146
0.116818,0.0008733073760841783
0.116818,0.000874303923289742
0.116818,0.0008753004704953058
0.116818,0.0008762970177008695
0.116818,0.0008772935649064332
0.116818,0.000878290112111997
0.116818,0.0008792866593175607
0.116818,0.0008802832065231244
0.116818,0.0008812797537286881
0.116818,0.0008822763009342519
0.116818,0.0008832728481398156
0.116818,0.0008842693953453793
0.116818,0.0008852659425509431
0.116818,0.0008862624897565068
0.116818,0.0008872590369620705
0.116818,0.0008882555841676342
0.116818,0.000889252131373198
0.116818,0.0008902486785787617
0.116818,0.0008912452257843254
0.116818,0.0008922417729898892
0.116818,0.0008932383201954529
0.116818,0.0008942348674010166
0.116818,0.0008952314146065803
0.116818,0.0008962279618121441
0.116818,0.0008972245090177078
0.116818,0.0008982210562232715
0.116818,0.0008992176034288353
0.116818,0.000900214150634399
0.116818,0.0009012106978399627
0.116818,0.0009022072450455264
0.116818,0.0009032037922510902
0.116818,0.0009042003394566539
0.116818,0.0009051968866622176
0.116818,0.0009061934338677815
0.116818,0.0009071899810733452
0.116818,0.0009081865282789089
0.116818,0.0009091830754844726
0.116818,0.0009101796226900364
0.116818,0.0009111761698956001
0.116818,0.0009121727171011638
0.116818,0.0009131692643067276
0.116818,0.0009141658115122913
0.116818,0.000915162358717855
0.116818,0.0009161589059234187
0.116818,0.0009171554531289825
0.116818,0.0009181520003345462
0.116818,0.0009191485475401099
0.116818,0.0009201450947456737
0.116818,0.0009211416419512374
0.116818,0.0009221381891568011
0.116818,0.0009231347363623648
0.116818,0.0009241312835679286
0.116818,0.0009251278307734923
0.116818,0.000926124377979056
0.116818,0.0009271209251846198
0.116818,0.0009281174723901835
0.116818,0.0009291140195957472
0.116818,0.000930110566801311
0.116818,0.0009311071140068747
0.116818,0.0009321036612124384
0.116818,0.0009331002084180021
0.116818,0.0009340967556235659
0.116818,0.0009350933028291296
0.116818,0.0009360898500346933
0.116818,0.0009370863972402571
0.116818,0.0009380829444458208
0.116818,0.0009390794916513845
0.116818,0.0009400760388569482
0.116818,0.000941072586062512
0.116818,0.0009420691332680757
0.116818,0.0009430656804736394
0.116818,0.0009440622276792033
0.116818,0.000945058774884767
0.116818,0.0009460553220903307
0.116818,0.0009470518692958944
0.116818,0.0009480484165014582
0.116818,0.0009490449637070219
0.116818,0.0009500415109125856
0.116818,0.0009510380581181494
0.116818,0.0009520346053237131
0.116818,0.0009530311525292768
0.116818,0.0009540276997348405
0.116818,0.0009550242469404043
0.116818,0.000956020794145968
0.116818,0.0009570173413515317
0.116818,0.0009580138885570955
0.116818,0.0009590104357626592
0.116818,0.0009600069829682229
0.116818,0.0009610035301737866
0.116818,0.0009620000773793504
0.116818,0.0009629966245849141
0.116818,0.0009639931717904778
0.116818,0.0009649897189960416
0.116818,0.0009659862662016053
0.116818,0.000966982813407169
0.116818,0.0009679793606127327
0.116818,0.0009689759078182965
0.116818,0.0009699724550238602
0.116818,0.0009709690022294239
0.116818,0.0009719655494349877
0.116818,0.0009729620966405514
0.116818,0.0009739586438461151
0.116818,0.0009749551910516788
0.116818,0.0009759517382572426
0.116818,0.0009769482854628062
0.116818,0.0009779448326683701
0.116818,0.0009789413798739338
0.116818,0.0009799379270794975
0.116818,0.0009809344742850612
0.116818,0.000981931021490625
0.116818,0.0009829275686961886
0.116818,0.0009839241159017526
0.116818,0.0009849206631073163
0.116818,0.00098591721031288
0.116818,0.0009869137575184437
0.116818,0.0009879103047240074
0.116818,0.000988906851929571
0.116818,0.0009899033991351348
0.116818,0.0009908999463406987
0.116818,0.0009918964935462624
0.116818,0.000992893040751826
0.116818,0.0009938895879573898
0.116818,0.0009948861351629535
0.116818,0.0009958826823685172
0.116818,0.0009968792295740809
0.116818,0.0009978757767796448
0.122977,0.00099903841538512
0.122977,0.0010002010539905955
0.122977,0.001001363692596071
0.122977,0.0010025263312015461
0.122977,0.0010036889698070216
0.122977,0.001004851608412497
0.122977,0.0010060142470179724
0.122977,0.0010071768856234477
0.122977,0.001008339524228923
0.122977,0.0010095021628343985
0.122977,0.001010664801439874
0.122977,0.0010118274400453492
0.122977,0.0010129900786508246
0.122977,0.0010141527172563
0.122977,0.0010153153558617753
0.122977,0.0010164779944672507
0.122977,0.0010176406330727262
0.122977,0.0010188032716782016
0.122977,0.0010199659102836768
0.122977,0.0010211285488891523
0.122977,0.0010222911874946277
0.122977,0.0010234538261001032
0.122977,0.0010246164647055784
0.122977,0.0010257791033110538
0.122977,0.0010269417419165293
0.122977,0.0010281043805220047
0.122977,0.00102926701912748
0.122977,0.0010304296577329554
0.122977,0.0010315922963384308
0.122977,0.001032754934943906
0.122977,0.0010339175735493815
0.122977,0.001035080212154857
0.122977,0.0010362428507603323
0.122977,0.0010374054893658076
0.122977,0.001038568127971283
0.122977,0.0010397307665767584
0.122977,0.0010408934051822339
0.122977,0.001042056043787709
0.122977,0.0010432186823931845
0.122977,0.00104438132099866
0.122977,0.0010455439596041354
0.122977,0.0010467065982096106
0.122977,0.001047869236815086
0.122977,0.0010490318754205615
0.122977,0.0010501945140260367
0.122977,0.0010513571526315122
0.122977,0.0010525197912369876
0.122977,0.001053682429842463
0.122977,0.0010548450684479383
0.122977,0.0010560077070534137
0.122977,0.0010571703456588892
0.122977,0.0010583329842643646
0.122977,0.0010594956228698398
0.122977,0.0010606582614753153
0.122977,0.0010618209000807907
0.122977,0.001062983538686266
0.122977,0.0010641461772917414
0.122977,0.0010653088158972168
0.122977,0.0010664714545026923
0.122977,0.0010676340931081675
0.122977,0.001068796731713643
0.122977,0.0010699593703191184
0.122977,0.0010711220089245938
0.122977,0.001072284647530069
0.122977,0.0010734472861355445
0.122977,0.00107460992474102
0.122977,0.0010757725633464953
0.122977,0.0010769352019519706
0.122977,0.001078097840557446
0.122977,0.0010792604791629214
0.122977,0.0010804231177683967
0.122977,0.001081585756373872
0.122977,0.0010827483949793475
0.122977,0.001083911033584823
0.122977,0.0010850736721902982
0.122977,0.0010862363107957736
0.122977,0.001087398949401249
0.122977,0.0010885615880067245
0.122977,0.0010897242266121997
0.122977,0.0010908868652176752
0.122977,0.0010920495038231506
0.122977,0.0010932121424286258
0.122977,0.0010943747810341013
0.122977,0.0010955374196395767
0.122977,0.0010967000582450522
0.122977,0.0010978626968505274
0.122977,0.0010990253354560028
0.122977,0.0011001879740614783
0.122977,0.0011013506126669537
0.122977,0.001102513251272429
0.122977,0.0011036758898779044
0.122977,0.0011048385284833798
0.122977,0.0011060011670888552
0.122977,0.0011071638056943305
0.122977,0.001108326444299806
0.122977,0.0011094890829052813
0.122977,0.0011106517215107566
0.122977,0.001111814360116232
0.122977,0.0011129769987217074
0.122977,0.0011141396373271829
0.122977,0.001115302275932658
0.122977,0.0011164649145381335
0.122977,0.001117627553143609
0.122977,0.0011187901917490844
0.122977,0.0011199528303545596
0.122977,0.001121115468960035
0.122977,0.0011222781075655105
0.122977,0.001123440746170986
0.122977,0.0011246033847764612
0.122977,0.0011257660233819366
0.122977,0.001126928661987412
0.122977,0.0011280913005928873
0.122977,0.0011292539391983627
0.122977,0.0011304165778038382
0.122977,0.0011315792164093136
0.122977,0.0011327418550147888
0.122977,0.0011339044936202643
0.122977,0.0011350671322257397
0.122977,0.0011362297708312151
0.122977,0.0011373924094366904
0.122977,0.0011385550480421658
0.122977,0.0011397176866476413
0.122977,0.0011408803252531165
0.122977,0.001142042963858592
0.122977,0.0011432056024640674
0.122977,0.0011443682410695428
0.122977,0.001145530879675018
0.122977,0.0011466935182804935
0.122977,0.001147856156885969
0.122977,0.0011490187954914443
0.122977,0.0011501814340969196
0.122977,0.001151344072702395
0.122977,0.0011525067113078704
0.122977,0.0011536693499133459
0.122977,0.001154831988518821
0.122977,0.0011559946271242965
0.122977,0.001157157265729772
0.122977,0.0011583199043352472
0.122977,0.0011594825429407226
0.122977,0.001160645181546198
0.122977,0.0011618078201516735
0.122977,0.0011629704587571487
0.122977,0.0011641330973626242
0.122977,0.0011652957359680996
0.122977,0.001166458374573575
0.122977,0.0011676210131790503
0.122977,0.0011687836517845257
0.122977,0.0011699462903900012
0.122977,0.0011711089289954766
0.122977,0.0011722715676009518
0.122977,0.0011734342062064273
0.122977,0.0011745968448119027
0.122977,0.001175759483417378
0.122977,0.0011769221220228534
0.122977,0.0011780847606283288
0.122977,0.0011792473992338042
0.122977,0.0011804100378392795
0.122977,0.001181572676444755
0.122977,0.0011827353150502303
0.122977,0.0011838979536557058
0.122977,0.001185060592261181
0.122977,0.0011862232308666564
0.122977,0.0011873858694721319
0.122977,0.001188548508077607
0.122977,0.0011897111466830825
0.122977,0.001190873785288558
0.122977,0.0011920364238940334
0.122977,0.0011931990624995086
0.122977,0.001194361701104984
0.122977,0.0011955243397104593
0.122977,0.0011966869783159345
0.122977,0.00119784961692141
0.122977,0.0011990122555268852
0.122977,0.0012001748941323604
0.122977,0.0012013375327378356
0.122977,0.0012025001713433109
0.122977,0.001203662809948786
0.122977,0.0012048254485542613
0.122977,0.0012059880871597365
0.122977,0.0012071507257652118
0.122977,0.0012083133643706872
0.122977,0.0012094760029761624
0.122977,0.0012106386415816376
0.122977,0.0012118012801871129
0.122977,0.001212963918792588
0.122977,0.0012141265573980633
0.122977,0.0012152891960035385
0.122977,0.0012164518346090137
0.122977,0.0012176144732144892
0.122977,0.0012187771118199644
0.122977,0.0012199397504254396
0.122977,0.0012211023890309149
0.122977,0.00122226502763639
0.122977,0.0012234276662418653
0.122977,0.0012245903048473405
0.122977,0.0012257529434528157
0.122977,0.0012269155820582912
0.122977,0.0012280782206637664
0.122977,0.0012292408592692416
0.122977,0.0012304034978747169
0.122977,0.001231566136480192
0.122977,0.0012327287750856673
0.122977,0.0012338914136911425
0.122977,0.0012350540522966177
0.122977,0.001236216690902093
0.122977,0.0012373793295075684
0.122977,0.0012385419681130436
0.122977,0.0012397046067185189
0.122977,0.001240867245323994
0.122977,0.0012420298839294693
0.122977,0.0012431925225349445
0.122977,0.0012443551611404197
0.122977,0.001245517799745895
0.122977,0.0012466804383513704
0.122977,0.0012478430769568456
0.122977,0.0012490057155623208
0.122977,0.001250168354167796
0.122977,0.0012513309927732713
0.122977,0.0012524936313787465
0.122977,0.0012536562699842217
0.122977,0.001254818908589697
0.122977,0.0012559815471951724
0.122977,0.0012571441858006476
0.122977,0.0012583068244061228
0.122977,0.001259469463011598
0.122977,0.0012606321016170733
0.122977,0.0012617947402225485
0.122977,0.0012629573788280237
0.122977,0.001264120017433499
0.122977,0.0012652826560389742
0.122977,0.0012664452946444496
0.122977,0.0012676079332499248
0.122977,0.0012687705718554
0.122977,0.0012699332104608753
0.122977,0.0012710958490663505
0.122977,0.0012722584876718257
0.122977,0.001273421126277301
0.122977,0.0012745837648827762
0.122977,0.0012757464034882516
0.122977,0.0012769090420937268
0.122977,0.001278071680699202
0.122977,0.0012792343193046773
0.122977,0.0012803969579101525
0.122977,0.0012815595965156277
0.122977,0.001282722235121103
0.122977,0.0012838848737265782
0.122977,0.0012850475123320536
0.122977,0.0012862101509375288
0.122977,0.001287372789543004
0.122977,0.0012885354281484793
0.122977,0.0012896980667539545
0.122977,0.0012908607053594297
0.122977,0.001292023343964905
0.122977,0.0012931859825703802
0.128575,0.001294511218013477
0.128575,0.0012958364534565738
0.128575,0.0012971616888996706
0.128575,0.0012984869243427674
0.128575,0.0012998121597858642
0.128575,0.001301137395228961
0.128575,0.0013024626306720579
0.128575,0.0013037878661151547
0.128575,0.0013051131015582515
0.128575,0.0013064383370013483
0.128575,0.0013077635724444451
0.128575,0.001309088807887542
0.128575,0.0013104140433306388
0.128575,0.0013117392787737356
0.128575,0.0013130645142168324
0.128575,0.0013143897496599292
0.128575,0.001315714985103026
0.128575,0.0013170402205461228
0.128575,0.0013183654559892196
0.128575,0.0013196906914323164
0.128575,0.0013210159268754133
0.128575,0.00132234116231851
0.128575,0.0013236663977616069
0.128575,0.0013249916332047037
0.128575,0.0013263168686478005
0.128575,0.0013276421040908973
0.128575,0.0013289673395339941
0.128575,0.001330292574977091
0.128575,0.0013316178104201878
0.128575,0.0013329430458632846
0.128575,0.0013342682813063814
0.128575,0.0013355935167494782
0.128575,0.001336918752192575
0.128575,0.0013382439876356718
0.128575,0.0013395692230787687
0.128575,0.0013408944585218655
0.128575,0.0013422196939649623
0.128575,0.001343544929408059
0.128575,0.001344870164851156
0.128575,0.0013461954002942527
0.128575,0.0013475206357373493
0.128575,0.0013488458711804461
0.128575,0.001350171106623543
0.128575,0.0013514963420666398
0.128575,0.0013528215775097366
0.128575,0.0013541468129528334
0.128575,0.0013554720483959302
0.128575,0.001356797283839027
0.128575,0.0013581225192821238
0.128575,0.0013594477547252206
0.128575,0.0013607729901683175
0.128575,0.0013620982256114143
0.128575,0.001363423461054511
0.128575,0.001364748696497608
0.128575,0.0013660739319407047
0.128575,0.0013673991673838015
0.128575,0.0013687244028268983
0.128575,0.0013700496382699952
0.128575,0.001371374873713092
0.128575,0.0013727001091561888
0.128575,0.0013740253445992856
0.128575,0.0013753505800423824
0.128575,0.0013766758154854792
0.128575,0.001378001050928576
0.128575,0.0013793262863716728
0.128575,0.0013806515218147697
0.128575,0.0013819767572578665
0.128575,0.0013833019927009633
0.128575,0.00138462722814406
0.128575,0.001385952463587157
0.128575,0.0013872776990302537
0.128575,0.0013886029344733505
0.128575,0.0013899281699164474
0.128575,0.0013912534053595442
0.128575,0.001392578640802641
0.128575,0.0013939038762457378
0.128575,0.0013952291116888346
0.128575,0.0013965543471319314
0.128575,0.0013978795825750282
0.128575,0.001399204818018125
0.128575,0.0014005300534612219
0.128575,0.0014018552889043187
0.128575,0.0014031805243474155
0.128575,0.0014045057597905123
0.128575,0.0014058309952336091
0.128575,0.001407156230676706
0.128575,0.0014084814661198025
0.128575,0.0014098067015628993
0.128575,0.0014111319370059962
0.128575,0.001412457172449093
0.128575,0.0014137824078921898
0.128575,0.0014151076433352866
0.128575,0.0014164328787783834
0.128575,0.0014177581142214802
0.128575,0.001419083349664577
0.128575,0.0014204085851076739
0.128575,0.0014217338205507707
0.128575,0.0014230590559938675
