BaryCenterX (?m) ,BaryCenterY (?m) ,BaryCenterZ (?m) ,Breadth3d (?m) ,Length3d (?m) ,Width3d (?m) ,Thickness3d (?m) ,a,b,c,EqDiameter,Area3d (?m^2) ,Volume3d,OrientationPhi,OrientationTheta,Shape_VA3d,Sphericity,index
22166.6,25582.3,21182.1,208.264,277.752,194.982,189.624,277.752,194.982,189.624,187.978,109881,3.48E+06,75.6965,9.72443,0.969803,1.01027,3637
20848.1,7036.23,21226,220.354,323.072,194.982,189.467,323.072,194.982,189.467,208.266,132347,4.73E+06,46.692,160.495,0.91618,1.02961,3638
26534.1,7333.61,21217.8,245.256,376.693,233.477,220.292,376.693,233.477,220.292,228.664,169034,6.26E+06,62.388,-70.0386,1.08967,0.971782,3639
43827.5,8950.1,21302.6,408.451,479.21,338.191,311.279,479.21,338.191,311.279,354.023,404129,2.32E+07,40.9379,-174.356,1.08124,0.974299,3640
20195.7,10256.2,21358,477.832,512.811,463.075,454.255,512.811,463.075,454.255,430.361,583001,4.17E+07,72.7185,117.342,1.00591,0.998037,3641
16531,10630.7,21376.8,547.701,705.876,516.425,483.411,705.876,516.425,483.411,525.761,894237,7.61E+07,44.0738,79.2588,1.09189,0.971122,3642
6864.12,11548.6,21281.9,333.847,388.027,302.213,265.654,388.027,302.213,265.654,289.161,264105,1.27E+07,60.0195,104.937,1.01635,0.994609,3643
31571.1,12648.6,21377.1,579.143,690.879,562.595,558.759,690.879,562.595,558.759,551.112,977157,8.76E+07,56.6618,58.8617,1.07401,0.976482,3644
43162.2,13316.6,21140.7,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,3645
14283.8,15199.2,21140.7,91.9973,151.404,61.9024,61.7157,151.404,61.9024,61.7157,92.7185,21665.8,417347,90,45,0.516269,1.24655,3646
43164.3,17743.7,21221.5,207.503,301.022,177.286,177.121,301.022,177.286,177.121,187.978,108313,3.48E+06,50.3851,-55.8642,0.928864,1.0249,3647
22875.4,18460.3,21279.9,270.49,341.316,242.761,211.807,341.316,242.761,211.807,233.636,173678,6.68E+06,22.274,5.67796,1.03884,0.987379,3648
5221.84,7259.91,21250.1,140.248,240.399,152.807,125.147,240.399,152.807,125.147,133.723,54149.7,1.25E+06,45.8193,103.639,0.895566,1.03745,3649
32276.9,7821.8,21301.4,305.336,375.028,278.474,299.775,375.028,299.775,278.474,287.027,249754,1.24E+07,64.1355,-128.143,0.898573,1.03629,3650
8601.36,8034.53,21272.6,206.429,365.251,199.883,179.309,365.251,199.883,179.309,206.204,133137,4.59E+06,56.0373,112.472,0.99007,1.00333,3651
4507.94,8402.73,21265.9,197.199,309.183,198.924,172.115,309.183,198.924,172.115,185.437,108015,3.34E+06,46.8931,90,0.999588,1.00014,3652
31607.4,8477,21275.4,100.325,236.09,90.5891,64.9926,236.09,90.5891,64.9926,109.93,35279.3,695579,20.9936,-90,0.802445,1.07612,3653
22442.5,11467.4,21254,169.282,230.422,182.659,149.745,230.422,182.659,149.745,161.994,79928.6,2.23E+06,67.2681,104.045,0.9113,1.03145,3654
21533,11688.1,21222.1,137.005,179.306,113.459,128.255,179.306,128.255,113.459,122.977,41245.4,973811,35.2644,-135,0.654224,1.15193,3655
8657.98,13487.2,21387.7,487.119,560.695,465.492,469.527,560.695,469.527,465.492,441.09,616235,4.49E+07,60.6757,82.4166,1.02478,0.991875,3656
8195.47,14154.2,21218.4,140.667,188.066,120.477,97.8072,188.066,120.477,97.8072,116.818,38812.9,834695,71.565,90,0.742029,1.10457,3657
9793.11,17202.7,21192.5,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,3658
20069.8,17777,21218.4,175.473,205.693,118.632,138.51,205.693,138.51,118.632,147.181,62799.1,1.67E+06,86.5888,76.0997,0.785766,1.08368,3659
8708.97,18092.7,21329.2,312.4,423.198,283.186,284.084,423.198,284.084,283.186,289.161,263738,1.27E+07,72.7308,61.293,1.01211,0.995994,3660
12733.6,19760.2,21238.8,205.839,309.398,170.188,190.282,309.398,190.282,170.188,195.214,116539,3.90E+06,68.722,42.387,0.922343,1.02731,3661
33110,8420,21244.3,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,3662
32794.8,8977.02,21298.3,205.043,268.959,170.188,202.72,268.959,202.72,170.188,185.437,101959,3.34E+06,67.2739,-121.507,0.840703,1.05954,3663
6811.37,9373.88,21267.9,156.139,209.686,113.459,140.506,209.686,140.506,113.459,142.974,58276,1.53E+06,83.2618,-83.2147,0.747272,1.10198,3664
19284,9810.38,21287.5,123.863,218.363,126.95,106.158,218.363,126.95,106.158,116.818,40666.1,834695,85.9651,94.0449,0.853472,1.05423,3665
28838.8,9914.25,21352.8,288.218,361.211,283.685,285.262,361.211,285.262,283.685,269.9,223564,1.03E+07,75.6579,84.5878,0.932261,1.02366,3666
46271.2,11839.8,21270.2,124.36,147.017,75.272,55.9578,147.017,75.272,55.9578,102.05,27209,556463,0,90,0.575193,1.20244,3667
17908.9,12414.2,21319.8,330.943,474.389,226.728,189.345,474.389,226.728,189.345,264.947,245204,9.74E+06,66.5762,-0.202545,1.37461,0.899374,3668
30398.4,12401.2,21244.3,91.9973,151.404,61.9024,61.7157,151.404,61.9024,61.7157,92.7185,21665.8,417347,90,45,0.516269,1.24655,3669
3836.56,7366.67,21390.1,288.276,407.302,250.943,231.685,407.302,250.943,231.685,264.947,230045,9.74E+06,71.4868,96.88,1.13511,0.958637,3670
13690.4,8716.09,21347.9,166.336,219.412,182.659,160.676,219.412,182.659,160.676,154.942,70851.5,1.95E+06,90,-45,0.82906,1.06448,3671
8870.8,10255.3,21379,221.731,280.347,190.576,191.625,280.347,191.625,190.576,187.978,111294,3.48E+06,60.2673,94.2671,1.00769,0.997451,3672
9983.1,16360.7,21360.9,174.995,219.636,134.526,134.541,219.636,134.541,134.526,147.181,63806.1,1.67E+06,45,90,0.824172,1.06658,3673
24927.7,17214.9,22347.9,785.204,1994.04,554.349,389.119,1994.04,554.349,389.119,670.394,2.43E+06,1.58E+08,35.0835,103.894,5.1123,0.58049,3674
43844,18194,21402.5,221.693,317.536,238.97,214.399,317.536,238.97,214.399,216.133,144634,5.29E+06,20.7687,-102.13,0.957277,1.01466,3675
25078.7,19430.8,21296.1,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,3676
39541.6,22211.7,21415.1,326.352,566.256,263.111,232.917,566.256,263.111,232.917,285.948,300625,1.22E+07,50.7477,-108.556,1.6029,0.854472,3677
33897.6,22871.3,21347.9,120.79,186.49,122.907,86.3091,186.49,122.907,86.3091,109.93,33715.1,695579,35.7361,101.863,0.700368,1.12605,3678
28734,9166.62,21376.2,141.384,205.693,113.459,138.51,205.693,138.51,113.459,142.974,58276,1.53E+06,83.2618,83.2147,0.747272,1.10198,3679
9283.51,9629.62,21482.8,333.094,415.886,307.219,297.037,415.886,307.219,297.037,301.35,284972,1.43E+07,72.2107,134.289,0.996612,1.00113,3680
10557.4,9572.9,21386.8,120.381,152.395,123.196,82.5859,152.395,123.196,82.5859,102.05,27627.8,556463,35.2644,-135,0.602159,1.18421,3681
14793.6,15247.5,21462.7,288.969,380.198,302.213,263.216,380.198,302.213,263.216,275.847,235687,1.10E+07,68.0218,81.8345,0.958403,1.01426,3682
5751.51,7435.51,21425.7,124.36,147.017,75.272,55.9578,147.017,75.272,55.9578,102.05,27209,556463,0,90,0.575193,1.20244,3683
8268.75,7624.27,21608,301.68,686.653,266.057,253.248,686.653,266.057,253.248,303.288,354762,1.46E+07,50.4443,151.647,1.85023,0.814563,3684
8422.1,8521.53,21476.8,242.846,309.183,242.412,209.572,309.183,242.412,209.572,214.22,137665,5.15E+06,48.5772,99.4536,0.870686,1.04724,3685
3782.52,8632.45,21441.2,121.356,186.49,83.5188,59.1231,186.49,83.5188,59.1231,109.93,33732.7,695579,18.4349,90,0.701468,1.12546,3686
25648.6,8756.8,21451.6,62.0379,159.843,84.2988,53.4083,159.843,84.2988,53.4083,92.7185,22236.5,417347,0,90,0.558153,1.21455,3687
27175.9,8754.34,21454,179.299,304.446,189.656,160.406,304.446,189.656,160.406,177.364,99508.3,2.92E+06,72.9048,-46.0681,1.02078,0.993167,3688
12731.8,10748,21451.6,221.969,349.548,170.188,197.134,349.548,197.134,170.188,223.465,158225,5.84E+06,84.9063,102.691,1.02594,0.9915,3689
28291.2,12383.9,21399.8,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,3690
16193.8,18523,21521,356.739,382.368,333.656,308.017,382.368,333.656,308.017,304.248,287794,1.47E+07,70.073,62.8792,0.96923,1.01047,3691
13918.4,11986.6,21572.5,320.137,349.548,303.865,270.701,349.548,303.865,270.701,274.678,234650,1.09E+07,76.4549,101.291,0.970208,1.01013,3692
44941.2,14037.7,21535.8,245.532,318.633,221.745,237.54,318.633,237.54,221.745,233.636,166472,6.68E+06,68.2996,-103.36,0.914822,1.03012,3693
12030.6,17680.8,21505.7,202.49,295.788,165.015,174.981,295.788,174.981,165.015,180.136,100506,3.06E+06,65.1925,64.019,0.958362,1.01428,3694
13969.3,18423.3,21589.7,326.325,464.097,336.855,312.504,464.097,336.855,312.504,314.428,315300,1.63E+07,72.8004,49.4058,1.04615,0.985072,3695
15468.9,19379,21499.4,159.779,242.722,138.412,143.368,242.722,143.368,138.412,151.161,67344.2,1.81E+06,48.7564,86.7321,0.825674,1.06593,3696
3797.52,8255.69,21688.8,283.544,463.329,258.739,232.796,463.329,258.739,232.796,272.31,250117,1.06E+07,33.9983,84.5426,1.23765,0.931394,3697
21799.5,8761.74,21587.3,235.269,319.23,244.101,221.45,319.23,244.101,221.45,223.465,151563,5.84E+06,75.0778,-61.8348,0.901728,1.03508,3698
10819.9,9664.94,21601.6,206.891,490.102,199.883,168.807,490.102,199.883,168.807,216.133,168287,5.29E+06,56.579,117.997,1.50792,0.872049,3699
17938.6,10861.1,21853.6,932.968,1319.95,572.135,474.909,1319.95,572.135,474.909,600.989,1.95E+06,1.14E+08,56.4541,-172.326,5.10389,0.580809,3700
20601.4,12297.7,21715.1,496.234,572.141,494.726,482.097,572.141,494.726,482.097,468.486,690125,5.38E+07,70.1271,83.1565,1.00267,0.999113,3701
43293.8,15648.3,21551.2,144.127,232.542,126.755,136.057,232.542,136.057,126.755,151.161,67344.2,1.81E+06,48.7564,-86.7321,0.825674,1.06593,3702
44179,16457.7,21610.5,261.284,320.467,256.117,232.479,320.467,256.117,232.479,228.664,160519,6.26E+06,53.2977,-61.2496,0.933143,1.02333,3703
43638.9,19244.2,21534.5,123.996,178.925,120.477,94.6177,178.925,120.477,94.6177,109.93,32730.2,695579,52.7054,-49.6095,0.640765,1.15994,3704
25187.5,19959.3,21534.5,175.593,236.345,108.286,101.144,236.345,108.286,101.144,138.503,57942.8,1.39E+06,64.1312,-44.0288,0.888777,1.04009,3705
29084.2,7505.26,21736.5,495.309,642.731,433.558,397.349,642.731,433.558,397.349,441.998,653187,4.52E+07,86.1363,42.1263,1.20543,0.939622,3706
4224.12,7726.68,21663.5,289.209,371.495,244.312,228.327,371.495,244.312,228.327,261.106,213874,9.32E+06,39.6563,76.0807,0.995678,1.00144,3707
6421.96,7848.46,21704.3,348.66,418.154,305.566,289.607,418.154,305.566,289.607,312.626,309468,1.60E+07,42.2066,89.4022,1.02387,0.992167,3708
18831.9,10147.8,21643.9,265.07,380.782,223.919,196.597,380.782,223.919,196.597,239.954,194626,7.23E+06,82.4322,127.082,1.24564,0.9294,3709
16820.6,11567.8,21587.6,140.694,190.391,113.459,132.249,190.391,132.249,113.459,128.575,46766.6,1.11E+06,82.2453,-82.1732,0.730165,1.11052,3710
11990.1,12757,21555.2,124.704,191.286,61.9024,61.7157,191.286,61.9024,61.7157,109.93,33719.3,695579,90,71.565,0.700633,1.12591,3711
24609.5,13038.3,21658.1,309.271,430.011,259.786,234.614,430.011,259.786,234.614,268.679,232823,1.02E+07,75.0405,-49.5557,1.08199,0.974074,3712
8787.89,15814.1,21581.1,146.355,209.686,113.459,136.053,209.686,136.053,113.459,138.503,54301.5,1.39E+06,90,108.435,0.731526,1.10983,3713
35919.5,22097.9,21832.2,585.636,662.943,485.731,479.74,662.943,485.731,479.74,522.213,873392,7.46E+07,28.2393,11.9362,1.05948,0.980925,3714
17819.8,22228.8,21583.5,155.523,238.97,113.459,137.453,238.97,137.453,113.459,142.974,60366.7,1.53E+06,71.8677,50.1543,0.830619,1.06381,3715
12383.9,6995.08,21607,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,3716
44774,10141.8,21705.6,423.571,806.19,319.685,333.066,806.19,333.066,319.685,380.291,592009,2.88E+07,85.4651,-100.384,2.21227,0.767456,3717
15907.3,19223.5,21607,76.1365,167.997,56.7295,52.8694,167.997,56.7295,52.8694,92.7185,22227.4,417347,90,90,0.557467,1.21505,3718
17503.2,19192.4,21638.1,124.669,179.306,121.626,96.0618,179.306,121.626,96.0618,109.93,32730.2,695579,52.7054,-130.391,0.640765,1.15994,3719
42116.2,8400.57,21720.4,174.65,267.973,161.765,125.895,267.973,161.765,125.895,161.994,81790.6,2.23E+06,37.6034,-152.714,0.976484,1.00796,3720
8073.02,8723.59,21793.5,333.094,428.505,311.812,299.282,428.505,311.812,299.282,314.428,304691,1.63E+07,42.4524,115.511,0.944067,1.01937,3721
10398.2,9584.97,21723.8,226.791,537.967,235.705,187.072,537.967,235.705,187.072,250.271,229583,8.21E+06,84.3808,121.848,1.58821,0.857099,3722
8860.43,12839.9,21689.9,124.36,188.066,79.1577,57.9516,188.066,79.1577,57.9516,109.93,33728.1,695579,71.565,90,0.701184,1.12561,3723
13104.8,12857,21719.7,203.689,264.393,181.172,187.787,264.393,187.787,181.172,182.825,100804,3.20E+06,51.3801,66.1889,0.884654,1.0417,3724
42591.8,16951.7,21801.7,330.497,405.907,291.908,299.938,405.907,299.938,291.908,301.35,281590,1.43E+07,53.7764,-94.0667,0.96155,1.01316,3725
16869.6,18268.6,21703.3,139.705,211.327,122.393,124.445,211.327,124.445,122.393,122.977,43215.3,973811,37.5745,45,0.752505,1.09942,3726
11426.4,7647.27,21883.9,483.531,561.229,363.618,323.718,561.229,363.618,323.718,383.93,494223,2.96E+07,40.6285,7.86114,1.21564,0.936984,3727
12927.9,16555,21736.6,137.005,179.306,113.459,128.255,179.306,128.255,113.459,128.575,44239.6,1.11E+06,90,0,0.618084,1.17395,3728
9093.6,18031.8,21788.4,191.59,277.787,146.658,175.944,277.787,175.944,146.658,174.503,91356.8,2.78E+06,26.565,90,0.870878,1.04716,3729
3630.86,7150.53,21992.4,514.759,653.43,454.596,430.922,653.43,454.596,430.922,455.627,695338,4.95E+07,32.4552,66.6569,1.21195,0.937934,3730
11582.9,8190.07,21869.3,245.442,338.061,226.918,217.936,338.061,226.918,217.936,233.636,172452,6.68E+06,83.5029,125.924,1.01698,0.994402,3731
44426.5,10337.2,21816.9,220.121,263.273,170.188,173.119,263.273,173.119,170.188,174.503,94392.7,2.78E+06,78.1432,-51.3067,0.960616,1.01348,3732
11693,13097.8,21802.8,157.022,186.49,126.279,127.68,186.49,127.68,126.279,133.723,51730.4,1.25E+06,46.2454,73.225,0.780815,1.08597,3733
32450,7302.37,22002.2,457.162,616.548,417.262,381.352,616.548,417.262,381.352,431.315,605979,4.20E+07,84.3724,136.249,1.11469,0.964455,3734
5544.25,7461.42,21814.3,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,3735
7764.13,7764.13,21874.3,206.13,242.722,182.659,158.592,242.722,182.659,158.592,171.545,86357.7,2.64E+06,45.4162,-0.820512,0.815063,1.07054,3736
44951,8034.77,21944.2,380.156,515.419,316.28,274.882,515.419,316.28,274.882,332.215,361640,1.92E+07,61.38,128.508,1.13466,0.958763,3737
6160.85,8420,21881.6,153.155,238.251,152.759,151.228,238.251,152.759,151.228,138.503,61087.6,1.39E+06,61.9003,103.448,1.04149,0.986541,3738
32243.6,8750.9,21943.5,293.951,382.573,268.129,290.223,382.573,290.223,268.129,275.847,237710,1.10E+07,85.8339,-109.537,0.983291,1.00563,3739
10840.9,10572,21991.1,381.6,633.401,312.676,264.929,633.401,312.676,264.929,322.292,404713,1.75E+07,61.8762,126.578,1.90764,0.806309,3740
29299.3,10685.7,21866.1,210.302,295.773,175.361,174.777,295.773,175.361,174.777,180.136,100350,3.06E+06,72.2701,135.09,0.953902,1.01586,3741
10523.3,12005.1,21951.8,301.166,685.637,289.08,247.187,685.637,289.08,247.187,335.394,425177,1.98E+07,81.8334,128.235,1.74152,0.831171,3742
10753.6,14062.1,21965.5,381.878,439.042,365.251,332.932,439.042,365.251,332.932,339.285,369735,2.05E+07,66.6574,34.5998,1.06864,0.978115,3743
14490,14565.5,22035.5,531.992,592.883,476.845,477.251,592.883,477.251,476.845,479.907,732911,5.79E+07,17.3492,-25.3616,1.03935,0.987217,3744
35302.6,14886.4,21901.6,276.722,314.306,242.151,260.06,314.306,260.06,242.151,242.991,184284,7.51E+06,52.3145,-40.4484,0.980549,1.00657,3745
16250.6,19272.1,21872.6,177.834,242.722,181.007,151.224,242.722,181.007,151.224,161.994,77842.5,2.23E+06,40.1317,75.6669,0.841791,1.05909,3746
14750.1,22384.3,21831.6,92.8369,150.305,80.6465,58.8171,150.305,80.6465,58.8171,92.7185,21670.3,417347,45,0,0.516588,1.24629,3747
10000.4,9948.56,21892,56.9266,108.286,80.1133,52.6118,108.286,80.1133,52.6118,80.9971,15151.1,278232,0,90,0.397256,1.36033,3748
43939.5,16166.4,21958.9,195.508,274.09,189.845,177.148,274.09,189.845,177.148,185.437,103379,3.34E+06,33.4728,-90,0.876343,1.04498,3749
43678.4,16462.2,22055.8,355.159,422.798,340.255,328.61,422.798,340.255,328.61,325.667,332145,1.81E+07,10.5532,-123.018,0.990585,1.00316,3750
17107.2,17531.4,21939,231.879,270.47,185.533,207.008,270.47,207.008,185.533,204.1,124938,4.45E+06,57.8025,68.6833,0.87011,1.04747,3751
17154.8,20283.5,22034.5,318.866,625.311,242.417,208.807,625.311,242.417,208.807,290.216,324215,1.28E+07,63.9239,12.2454,1.83957,0.816133,3752
3910.65,7493.45,22038.5,245.151,376.131,244.312,232.032,376.131,244.312,232.032,244.482,192229,7.65E+06,65.6642,99.5135,1.07282,0.976843,3753
29401.1,7638.59,22013.2,235.83,278.494,214.758,189.125,278.494,214.758,189.125,201.951,124466,4.31E+06,59.3162,-178.909,0.916697,1.02942,3754
30122,8877.71,21917.9,94.7203,147.67,61.9024,57.7662,147.67,61.9024,57.7662,92.7185,21665.8,417347,90,-45,0.516269,1.24655,3755
24671.5,12539.3,21947.5,155.831,188.066,126.95,106.597,188.066,126.95,106.597,122.977,43790.1,973811,90,90,0.782934,1.08499,3756
44835.1,13990.2,21995.6,213.732,285.629,181.647,183.784,285.629,183.784,181.647,195.214,118379,3.90E+06,53.8251,-90,0.966713,1.01135,3757
13747.4,15264.8,21983.1,243.764,295.845,231.334,228.94,295.845,231.334,228.94,210.288,137099,4.87E+06,89.7267,72.839,0.961076,1.01332,3758
14223.3,15638.5,21969.7,177.064,276.678,142.297,161.675,276.678,161.675,142.297,161.994,78840.5,2.23E+06,51.784,95.9241,0.874585,1.04568,3759
38816.1,17228.3,22018.1,310.242,386.628,278.474,266.234,386.628,278.474,266.234,287.027,255560,1.24E+07,57.8309,-79.2272,0.962709,1.01275,3760
17593.1,17912.6,21995.6,220.768,276.749,223.598,199.82,276.749,223.598,199.82,199.756,120505,4.17E+06,67.2199,21.7139,0.888305,1.04027,3761
9424.26,18203,22019.8,262.644,365.918,270.66,238.568,365.918,270.66,238.568,250.271,195794,8.21E+06,41.4374,64.5145,0.985115,1.00501,3762
42799.5,19153.9,22028,248.794,293.808,189.419,197.059,293.808,197.059,189.419,204.1,126484,4.45E+06,51.9204,-68.6046,0.902823,1.03466,3763
41301.9,19227.7,22034.1,269.828,351.318,278.289,245.045,351.318,278.289,245.045,254.443,201454,8.63E+06,48.8555,-59.9077,0.971708,1.00961,3764
16343.3,20891.7,21981.1,258.263,289.962,237.554,217.22,289.962,237.554,217.22,221.677,150453,5.70E+06,78.06,22.1285,0.925609,1.0261,3765
44075.2,7721.62,22174.7,318.128,606.104,246.507,214.56,606.104,246.507,214.56,290.216,313067,1.28E+07,31.5935,-161.562,1.65626,0.845195,3766
5986.2,10424,22049,177.064,276.678,146.658,161.675,276.678,161.675,146.658,165.301,84927.7,2.36E+06,51.1119,101.451,0.968377,1.01077,3767
18400.7,11007.3,22142.2,379.668,825.508,312.172,240.472,825.508,312.172,240.472,328.974,466058,1.86E+07,79.1117,136.715,2.57576,0.72951,3768
8704.23,11121.1,22152.2,434.365,542.152,324.793,315.412,542.152,324.793,315.412,379.062,478219,2.85E+07,74.2304,107.731,1.18896,0.943939,3769
11591.8,11648.6,22058.6,245.256,319.23,216.572,220.292,319.23,220.292,216.572,223.465,154539,5.84E+06,89.3751,-74.984,0.955903,1.01515,3770
24405.1,18886.7,21969.7,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,3771
28042.5,20211.5,21993.9,177.168,236.345,118.632,144.14,236.345,144.14,118.632,158.546,73310.6,2.09E+06,83.24,-50.7949,0.800041,1.0772,3772
17705.1,21978.7,22017,206.875,277.752,170.188,169.332,277.752,170.188,169.332,182.825,99962.4,3.20E+06,61.077,21.8987,0.86268,1.05047,3773
19277.1,9870.04,22168.3,602.63,948.913,302.473,220.733,948.913,302.473,220.733,426.988,806869,4.08E+07,88.489,-52.8509,2.79555,0.709868,3774
45986.2,12047.1,22099.3,141.339,248.262,138.401,132.379,248.262,138.401,132.379,138.503,55290.8,1.39E+06,25.2394,-135,0.772241,1.08997,3775
47851.5,12542.6,22097.6,252.448,430.265,226.918,241.671,430.265,241.671,226.918,257.15,213135,8.90E+06,68.3753,-92.491,1.07994,0.97469,3776
13565.1,15502.6,22127.8,303.654,374.352,291.885,260.482,374.352,291.885,260.482,275.847,240651,1.10E+07,57.4947,84.8323,1.02024,0.993342,3777
14301.1,17306.3,22021.5,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,3778
18347.5,17781.7,22121,319.176,369.182,307.219,277.326,369.182,307.219,277.326,283.765,248258,1.20E+07,83.4951,-9.27233,0.945168,1.01898,3779
43308,19035.7,22099.3,178.211,246.969,158.275,153.877,246.969,158.275,153.877,161.994,80373.8,2.23E+06,25.9404,-91.5921,0.926613,1.02573,3780
44500.5,8394.09,22209.2,218.383,314.512,181.647,176.418,314.512,181.647,176.418,197.511,123374,4.03E+06,16.4063,65.7617,1.02016,0.99337,3781
8715.9,8557.72,22133.4,177.639,301.996,184.36,165.987,301.996,184.36,165.987,171.545,90880.8,2.64E+06,63.1658,122.689,0.949957,1.01726,3782
10084.4,9705.6,22180.4,238.4,399.872,225.797,198.008,399.872,225.797,198.008,228.664,172136,6.26E+06,75.8506,116.317,1.15077,0.954269,3783
17979.9,10440.8,22073.4,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,3784
18791.7,10604.9,22073.4,94.7203,147.67,61.9024,57.7662,147.67,61.9024,57.7662,92.7185,21665.8,417347,90,-45,0.516269,1.24655,3785
